Name,SampID,Cruise,Vol_L,umol.in.vial.ave,nM.in.smp,nM_C,nM_N,nM_S
Hydroxyisoleucine,240801_Smp_TN397_S13_15m_A,G4_DepthProfiles,5,17.473319478628817,1.3978655582903052,8.387193349741832,1.3978655582903052,NA
Hydroxyisoleucine,240801_Smp_TN397_S13_15m_B,G4_DepthProfiles,5,14.504835180021129,1.1603868144016902,6.962320886410142,1.1603868144016902,NA
Hydroxyisoleucine,240801_Smp_TN397_S13_DCM_A,G4_DepthProfiles,5,9.205702911854143,0.7364562329483313,4.418737397689988,0.7364562329483313,NA
Hydroxyisoleucine,240801_Smp_TN397_S13_DCM_B,G4_DepthProfiles,5,10.731348546922518,0.8585078837538014,5.151047302522809,0.8585078837538014,NA
Hydroxyisoleucine,240801_Smp_TN397_S14_DCM_A,G4_DepthProfiles,5.25,10.3194375278618,0.786242859265661,4.717457155593966,0.786242859265661,NA
Hydroxyisoleucine,240801_Smp_TN397_S14_DCM_B,G4_DepthProfiles,5,9.924074952031516,0.7939259961625212,4.763555976975128,0.7939259961625212,NA
Hydroxyisoleucine,240801_Smp_TN397_S14_DCM_C,G4_DepthProfiles,5,10.194574694590381,0.8155659755672305,4.8933958534033835,0.8155659755672305,NA
Hydroxyisoleucine,240801_Smp_TN397_S15_DCM_A,G4_DepthProfiles,6,12.877499492190259,0.8584999661460172,5.150999796876103,0.8584999661460172,NA
Hydroxyisoleucine,240801_Smp_TN397_S15_DCM_B,G4_DepthProfiles,6,15.380005476468693,1.0253336984312462,6.152002190587478,1.0253336984312462,NA
Hydroxyisoleucine,240801_Smp_TN397_S15_DCM_C,G4_DepthProfiles,6,10.200042390615689,0.6800028260410459,4.080016956246276,0.6800028260410459,NA
Hydroxyisoleucine,240801_Smp_TN397_S16_DCM_A,G4_DepthProfiles,5,6.025676574685323,0.4820541259748259,2.8923247558489553,0.4820541259748259,NA
Hydroxyisoleucine,240801_Smp_TN397_S16_DCM_B,G4_DepthProfiles,4.5,6.240864203187987,0.554743484727821,3.328460908366926,0.554743484727821,NA
Hydroxyisoleucine,240801_Smp_TN397_S16_DCM_C,G4_DepthProfiles,5,5.5717685937197405,0.44574148749757925,2.6744489249854757,0.44574148749757925,NA
Hydroxyisoleucine,240801_Smp_TN397_S17_DCM_A,G4_DepthProfiles,5,7.888057747340585,0.6310446197872468,3.786267718723481,0.6310446197872468,NA
Hydroxyisoleucine,240801_Smp_TN397_S17_DCM_B,G4_DepthProfiles,5,7.906259519342689,0.632500761547415,3.79500456928449,0.632500761547415,NA
Hydroxyisoleucine,240801_Smp_TN397_S17_DCM_C,G4_DepthProfiles,5,10.985884022416938,0.8788707217933549,5.273224330760129,0.8788707217933549,NA
Hydroxyisoleucine,240801_Smp_TN397_S18_DCM_A,G4_DepthProfiles,5,3.3735629365194826,0.2698850349215586,1.6193102095293515,0.2698850349215586,NA
Hydroxyisoleucine,240801_Smp_TN397_S18_DCM_B,G4_DepthProfiles,5,3.406596445377439,0.27252771563019507,1.6351662937811704,0.27252771563019507,NA
Hydroxyisoleucine,240801_Smp_TN397_S18_DCM_C,G4_DepthProfiles,5,3.481571460737708,0.27852571685901667,1.6711543011541,0.27852571685901667,NA
Hydroxyisoleucine,220628_Smp_MU1_A,KM1906,10,2.5496571329031745,0.20397257063225396,1.2238354237935238,0.20397257063225396,NA
Hydroxyisoleucine,220628_Smp_MU1_B,KM1906,10,3.158298976923017,0.25266391815384137,1.5159835089230482,0.25266391815384137,NA
Hydroxyisoleucine,220628_Smp_MU1_C,KM1906,10,2.8926964727057154,0.23141571781645723,1.3884943068987434,0.23141571781645723,NA
Hydroxyisoleucine,220628_Smp_MU2_A,KM1906,10,2.2456202384036934,0.17964961907229549,1.077897714433773,0.17964961907229549,NA
Hydroxyisoleucine,220628_Smp_MU2_B,KM1906,10,2.530254356075035,0.20242034848600282,1.214522090916017,0.20242034848600282,NA
Hydroxyisoleucine,220628_Smp_MU2_C,KM1906,10,2.688427978452335,0.2150742382761868,1.2904454296571208,0.2150742382761868,NA
Hydroxyisoleucine,220628_Smp_MU3_A,KM1906,10,3.1698618863611885,0.25358895090889505,1.5215337054533702,0.25358895090889505,NA
Hydroxyisoleucine,220628_Smp_MU3_B,KM1906,10,4.620190146716814,0.3696152117373451,2.2176912704240705,0.3696152117373451,NA
Hydroxyisoleucine,220628_Smp_MU3_C,KM1906,10,4.233092514569422,0.33864740116555364,2.031884406993322,0.33864740116555364,NA
Hydroxyisoleucine,220628_Smp_MU4_A,KM1906,10,4.218702311893671,0.3374961849514937,2.024977109708962,0.3374961849514937,NA
Hydroxyisoleucine,220628_Smp_MU4_B,KM1906,10,5.950373983376553,0.4760299186701243,2.856179512020746,0.4760299186701243,NA
Hydroxyisoleucine,220628_Smp_MU4_C,KM1906,10,5.243213538834526,0.41945708310676205,2.516742498640572,0.41945708310676205,NA
Hydroxyisoleucine,220628_Smp_MU5_A,KM1906,10,2.816769074180806,0.22534152593446446,1.3520491556067868,0.22534152593446446,NA
Hydroxyisoleucine,220628_Smp_MU5_B,KM1906,10,4.196211424321829,0.33569691394574636,2.014181483674478,0.33569691394574636,NA
Hydroxyisoleucine,220628_Smp_MU5_C,KM1906,10,2.8151231308239075,0.22520985046591258,1.3512591027954755,0.22520985046591258,NA
Hydroxyisoleucine,220628_Smp_MU6_A,KM1906,10,3.1889326421106428,0.2551146113688514,1.5306876682131083,0.2551146113688514,NA
Hydroxyisoleucine,220628_Smp_MU6_B,KM1906,10,3.56570221572744,0.2852561772581952,1.7115370635491711,0.2852561772581952,NA
Hydroxyisoleucine,220628_Smp_MU6_C,KM1906,10,2.6964582465556726,0.2157166597244538,1.294299958346723,0.2157166597244538,NA
Hydroxyisoleucine,220628_Smp_MU7_A,KM1906,10,2.641160214578503,0.21129281716628026,1.2677569029976816,0.21129281716628026,NA
Hydroxyisoleucine,220628_Smp_MU7_B,KM1906,10,3.457626207495924,0.27661009659967395,1.6596605795980437,0.27661009659967395,NA
Hydroxyisoleucine,220628_Smp_MU7_C,KM1906,10,2.9055559952663383,0.23244447962130707,1.3946668777278424,0.23244447962130707,NA
Hydroxyisoleucine,220628_Smp_MU8_A,KM1906,10,3.110243646462065,0.24881949171696516,1.492916950301791,0.24881949171696516,NA
Hydroxyisoleucine,220628_Smp_MU8_B,KM1906,10,2.77561203237542,0.2220489625900336,1.3322937755402016,0.2220489625900336,NA
Hydroxyisoleucine,220628_Smp_MU8_C,KM1906,10,2.107824213035794,0.1686259370428635,1.0117556222571809,0.1686259370428635,NA
Hydroxyisoleucine,220628_Smp_MU9_A,KM1906,10,2.362116167438119,0.1889692933950495,1.133815760370297,0.1889692933950495,NA
Hydroxyisoleucine,220628_Smp_MU9_B,KM1906,10,1.8761958443730158,0.15009566754984124,0.9005740052990474,0.15009566754984124,NA
Hydroxyisoleucine,220628_Smp_MU9_C,KM1906,10,2.5583477059597994,0.20466781647678392,1.2280068988607036,0.20466781647678392,NA
Hydroxyisoleucine,220628_Smp_MU10_A,KM1906,10,1.5456641398622777,0.12365313118898219,0.7419187871338931,0.12365313118898219,NA
Hydroxyisoleucine,220628_Smp_MU10_B,KM1906,10,1.3861455174043764,0.11089164139235011,0.6653498483541007,0.11089164139235011,NA
Hydroxyisoleucine,220628_Smp_MU10_C,KM1906,10,0.772795337148885,0.061823626971910794,0.37094176183146477,0.061823626971910794,NA
Hydroxyisoleucine,220628_Smp_MU11_A,KM1906,10,2.0298753804909455,0.1623900304392756,0.9743401826356537,0.1623900304392756,NA
Hydroxyisoleucine,220628_Smp_MU11_B,KM1906,10,3.2976713156348683,0.2638137052507894,1.5828822315047364,0.2638137052507894,NA
Hydroxyisoleucine,220628_Smp_MU11_C,KM1906,10,2.5959864651618343,0.2076789172129467,1.2460735032776802,0.2076789172129467,NA
Hydroxyisoleucine,220628_Smp_MU14_A,KM1906,10,2.7744440577514644,0.22195552462011717,1.331733147720703,0.22195552462011717,NA
Hydroxyisoleucine,220628_Smp_MU14_B,KM1906,10,3.681432017924495,0.2945145614339596,1.7670873686037576,0.2945145614339596,NA
Hydroxyisoleucine,220628_Smp_MU14_C,KM1906,10,3.3442819216746416,0.2675425537339713,1.6052553224038277,0.2675425537339713,NA
Hydroxyisoleucine,220628_Smp_MU15_A,KM1906,10,1.4573186022486473,0.11658548817989177,0.6995129290793506,0.11658548817989177,NA
Hydroxyisoleucine,220628_Smp_MU15_B,KM1906,10,2.184008495167791,0.17472067961342327,1.0483240776805396,0.17472067961342327,NA
Hydroxyisoleucine,220628_Smp_MU15_C,KM1906,10,1.6691683100303414,0.1335334648024273,0.8012007888145638,0.1335334648024273,NA
Hydroxyisoleucine,220628_Smp_MU16_A,KM1906,10,2.929348413334428,0.23434787306675423,1.4060872384005254,0.23434787306675423,NA
Hydroxyisoleucine,220628_Smp_MU16_B,KM1906,10,4.53945631034903,0.36315650482792244,2.1789390289675348,0.36315650482792244,NA
Hydroxyisoleucine,220628_Smp_MU16_C,KM1906,10,4.047943949803452,0.32383551598427623,1.9430130959056573,0.32383551598427623,NA
Hydroxyisoleucine,220628_Smp_MU17_A,KM1906,10,3.4940906978355444,0.27952725582684357,1.6771635349610614,0.27952725582684357,NA
Hydroxyisoleucine,220628_Smp_MU17_B,KM1906,10,3.972319068114454,0.3177855254491563,1.9067131526949377,0.3177855254491563,NA
Hydroxyisoleucine,220628_Smp_MU17_C,KM1906,10,4.852143062050108,0.3881714449640086,2.329028669784052,0.3881714449640086,NA
Hydroxyisoleucine,220628_Smp_MU18_A,KM1906,10,5.077020073186335,0.4061616058549068,2.436969635129441,0.4061616058549068,NA
Hydroxyisoleucine,220628_Smp_MU18_B,KM1906,10,7.4538795107387354,0.5963103608590988,3.5778621651545928,0.5963103608590988,NA
Hydroxyisoleucine,220628_Smp_MU18_C,KM1906,10,5.687456561946657,0.45499652495573256,2.7299791497343953,0.45499652495573256,NA
Hydroxyisoleucine,220628_Smp_MU19_A,KM1906,10,2.945801552664952,0.2356641242131961,1.4139847452791767,0.2356641242131961,NA
Hydroxyisoleucine,220628_Smp_MU19_B,KM1906,10,2.974640966502001,0.23797127732016007,1.4278276639209604,0.23797127732016007,NA
Hydroxyisoleucine,220628_Smp_MU19_C,KM1906,10,2.4515486413555516,0.19612389130844415,1.1767433478506648,0.19612389130844415,NA
Hydroxyisoleucine,220628_Smp_MU20_A,KM1906,10,2.77673850436454,0.2221390803491632,1.3328344820949791,0.2221390803491632,NA
Hydroxyisoleucine,220628_Smp_MU20_B,KM1906,10,4.7058944645172955,0.37647155716138364,2.2588293429683017,0.37647155716138364,NA
Hydroxyisoleucine,220628_Smp_MU20_C,KM1906,10,4.258077100740541,0.3406461680592433,2.0438770083554596,0.3406461680592433,NA
Hydroxyisoleucine,220628_Smp_MU21_A,KM1906,10,2.63518108143283,0.21081448651462642,1.2648869190877585,0.21081448651462642,NA
Hydroxyisoleucine,220628_Smp_MU21_B,KM1906,10,4.037506922269545,0.3230005537815636,1.9380033226893816,0.3230005537815636,NA
Hydroxyisoleucine,220628_Smp_MU21_C,KM1906,10,2.988888565337676,0.23911108522701408,1.4346665113620845,0.23911108522701408,NA
Hydroxyisoleucine,220628_Smp_MU22_A,KM1906,10,2.9345031979369893,0.23476025583495913,1.408561535009755,0.23476025583495913,NA
Hydroxyisoleucine,220628_Smp_MU22_B,KM1906,10,3.826029951421565,0.30608239611372523,1.8364943766823514,0.30608239611372523,NA
Hydroxyisoleucine,220628_Smp_MU22_C,KM1906,10,3.425382397432633,0.27403059179461065,1.6441835507676639,0.27403059179461065,NA
Hydroxyisoleucine,220628_Smp_MU23_A,KM1906,10,2.7365594298596445,0.21892475438877154,1.3135485263326292,0.21892475438877154,NA
Hydroxyisoleucine,220628_Smp_MU23_B,KM1906,10,2.702611454733714,0.2162089163786971,1.2972534982721826,0.2162089163786971,NA
Hydroxyisoleucine,220628_Smp_MU23_C,KM1906,10,3.0678238230659423,0.24542590584527538,1.4725554350716523,0.24542590584527538,NA
Hydroxyisoleucine,220628_Smp_MU24_A,KM1906,10,2.7258135912513666,0.2180650873001093,1.3083905238006557,0.2180650873001093,NA
Hydroxyisoleucine,220628_Smp_MU24_B,KM1906,10,3.195739467613609,0.2556591574090887,1.533954944454532,0.2556591574090887,NA
Hydroxyisoleucine,220628_Smp_MU24_C,KM1906,10,2.6192537077085425,0.20954029661668336,1.2572417797001,0.20954029661668336,NA
Hydroxyisoleucine,221006_Smp_S1_C1_5m_A,RC078,2,19.079457751430276,3.815891550286055,22.89534930171633,3.815891550286055,NA
Hydroxyisoleucine,221006_Smp_S1_C1_5m_B,RC078,2,16.746823611458588,3.3493647222917176,20.096188333750305,3.3493647222917176,NA
Hydroxyisoleucine,221006_Smp_S1_C1_5m_C,RC078,2,17.40372534188604,3.4807450683772085,20.88447041026325,3.4807450683772085,NA
Hydroxyisoleucine,221006_Smp_S1_C1_DCM_A,RC078,2.5,10.89060693968711,1.7424971103499378,10.454982662099628,1.7424971103499378,NA
Hydroxyisoleucine,221006_Smp_S1_C1_DCM_B,RC078,1.5,15.241061331185701,4.06428302164952,24.385698129897122,4.06428302164952,NA
Hydroxyisoleucine,221006_Smp_S1_C1_DCM_C,RC078,1,10.152105348703085,4.060842139481233,24.365052836887397,4.060842139481233,NA
Hydroxyisoleucine,221006_Smp_S2_C1_SRF_A,RC078,3.5,11.754831792948899,1.3434093477655886,8.060456086593533,1.3434093477655886,NA
Hydroxyisoleucine,221006_Smp_S2_C1_SRF_B,RC078,3,13.821984730959084,1.8429312974612109,11.057587784767264,1.8429312974612109,NA
Hydroxyisoleucine,221006_Smp_S2_C1_SRF_C,RC078,3.5,15.624773590289701,1.785688410318823,10.714130461912939,1.785688410318823,NA
Hydroxyisoleucine,221006_Smp_S2_C2_D1_A,RC078,4.5,6.703633627662787,0.5958785446811365,3.5752712680868193,0.5958785446811365,NA
Hydroxyisoleucine,221006_Smp_S2_C2_D1_B,RC078,4.8,6.293007126343351,0.5244172605286126,3.1465035631716756,0.5244172605286126,NA
Hydroxyisoleucine,221006_Smp_S2_C2_D1_C,RC078,4.8,5.468082219016891,0.45567351825140756,2.7340411095084454,0.45567351825140756,NA
Hydroxyisoleucine,221006_Smp_S2_C2_D2_A,RC078,4,8.094970905247886,0.8094970905247885,4.856982543148731,0.8094970905247885,NA
Hydroxyisoleucine,221006_Smp_S2_C2_D2_B,RC078,4.5,12.067070718164654,1.0726285082813025,6.4357710496878155,1.0726285082813025,NA
Hydroxyisoleucine,221006_Smp_S2_C2_D2_C,RC078,4.3,9.955400832877528,0.9260837984072118,5.556502790443271,0.9260837984072118,NA
Hydroxyisoleucine,221006_Smp_S2_C3_D3_A,RC078,4,9.827868923075826,0.9827868923075824,5.896721353845495,0.9827868923075824,NA
Hydroxyisoleucine,221006_Smp_S2_C3_D3_B,RC078,4.5,10.250618764411318,0.9111661123921169,5.466996674352702,0.9111661123921169,NA
Hydroxyisoleucine,221006_Smp_S2_C3_D3_C,RC078,4.575,9.43642287053914,0.8250424367684495,4.950254620610696,0.8250424367684495,NA
Hydroxyisoleucine,221006_Smp_S2_C3_D4_A,RC078,4,10.893812288104987,1.0893812288104987,6.536287372862992,1.0893812288104987,NA
Hydroxyisoleucine,221006_Smp_S2_C3_D4_B,RC078,4,9.020985972260728,0.9020985972260729,5.412591583356438,0.9020985972260729,NA
Hydroxyisoleucine,221006_Smp_S2_C3_D4_C,RC078,4.5,10.248816646300822,0.9110059241156288,5.4660355446937725,0.9110059241156288,NA
Hydroxyisoleucine,221006_Smp_S2_C4_D5_A,RC078,2.8,10.225569560108655,1.4607956514440934,8.76477390866456,1.4607956514440934,NA
Hydroxyisoleucine,221006_Smp_S2_C4_D5_B,RC078,2.5,10.978748085348311,1.7565996936557298,10.539598161934379,1.7565996936557298,NA
Hydroxyisoleucine,221006_Smp_S2_C4_D5_C,RC078,2.6,10.328860132125603,1.5890554049424002,9.534332429654402,1.5890554049424002,NA
Hydroxyisoleucine,221006_Smp_S2_C4_D6_A,RC078,3,9.461307058756587,1.2615076078342113,7.569045647005268,1.2615076078342113,NA
Hydroxyisoleucine,221006_Smp_S2_C4_D6_B,RC078,3,9.905571910972515,1.320742921463002,7.924457528778012,1.320742921463002,NA
Hydroxyisoleucine,221006_Smp_S2_C4_D6_C,RC078,3,8.71186988742024,1.161582651656032,6.9694959099361915,1.161582651656032,NA
Hydroxyisoleucine,221006_Smp_S3_C1_D1_A,RC078,3.1,5.747428333634829,0.741603655952881,4.449621935717286,0.741603655952881,NA
Hydroxyisoleucine,221006_Smp_S3_C1_D1_B,RC078,3.5,6.897592821926738,0.7882963225059129,4.729777935035477,0.7882963225059129,NA
Hydroxyisoleucine,221006_Smp_S3_C1_D1_C,RC078,3.8,6.153698529021155,0.6477577398969637,3.8865464393817826,0.6477577398969637,NA
Hydroxyisoleucine,221006_Smp_S3_C1_D2_A,RC078,5.5,11.67912977348122,0.8493912562531797,5.096347537519078,0.8493912562531797,NA
Hydroxyisoleucine,221006_Smp_S3_C1_D2_B,RC078,5,10.552422499777766,0.8441937999822211,5.065162799893327,0.8441937999822211,NA
Hydroxyisoleucine,221006_Smp_S3_C1_D2_C,RC078,5.25,9.599705693277931,0.7314061480592708,4.388436888355625,0.7314061480592708,NA
Hydroxyisoleucine,221006_Smp_S3_C2_D3_A,RC078,4,12.24959512873935,1.2249595128739348,7.349757077243609,1.2249595128739348,NA
Hydroxyisoleucine,221006_Smp_S3_C2_D3_B,RC078,4,12.851586866436419,1.285158686643642,7.710952119861852,1.285158686643642,NA
Hydroxyisoleucine,221006_Smp_S3_C2_D3_C,RC078,4,12.34622213754536,1.234622213754536,7.407733282527216,1.234622213754536,NA
Hydroxyisoleucine,221006_Smp_S3_C2_D4_A,RC078,4.75,14.087110970262458,1.1862830290747333,7.1176981744484,1.1862830290747333,NA
Hydroxyisoleucine,221006_Smp_S3_C2_D4_B,RC078,3.5,10.931430019703969,1.249306287966168,7.495837727797008,1.249306287966168,NA
Hydroxyisoleucine,221006_Smp_S3_C2_D4_C,RC078,4.5,10.074638013273413,0.8955233789576366,5.373140273745819,0.8955233789576366,NA
Hydroxyisoleucine,221006_Smp_S4_C1_D1_A,RC078,3.1,5.912483595332099,0.7629011090751094,4.577406654450657,0.7629011090751094,NA
Hydroxyisoleucine,221006_Smp_S4_C1_D1_B,RC078,3,5.5136634606851755,0.7351551280913567,4.41093076854814,0.7351551280913567,NA
Hydroxyisoleucine,221006_Smp_S4_C1_D1_C,RC078,3.2,5.131218501372318,0.6414023126715396,3.8484138760292375,0.6414023126715396,NA
Hydroxyisoleucine,221006_Smp_S4_C1_D2_A,RC078,3.25,5.33187449949747,0.6562307076304579,3.9373842457827473,0.6562307076304579,NA
Hydroxyisoleucine,221006_Smp_S4_C1_D2_B,RC078,2.5,5.062507109370812,0.8100011374993299,4.860006824995979,0.8100011374993299,NA
Hydroxyisoleucine,221006_Smp_S4_C1_D2_C,RC078,2.9,6.075537888600357,0.8380052260138423,5.028031356083054,0.8380052260138423,NA
Hydroxyisoleucine,221006_Smp_S4_C2_D3_A,RC078,4.25,5.113539817681649,0.4812743357818023,2.8876460146908136,0.4812743357818023,NA
Hydroxyisoleucine,221006_Smp_S4_C2_D3_B,RC078,4,6.124139280777929,0.6124139280777929,3.6744835684667576,0.6124139280777929,NA
Hydroxyisoleucine,221006_Smp_S4_C2_D3_C,RC078,3.5,8.816626015963807,1.007614401824435,6.04568641094661,1.007614401824435,NA
Hydroxyisoleucine,221006_Smp_S4_C2_D4_A,RC078,3.75,8.411176745922283,0.8971921862317102,5.383153117390261,0.8971921862317102,NA
Hydroxyisoleucine,221006_Smp_S4_C2_D4_B,RC078,3.1,9.080936078586705,1.1717336875595747,7.0304021253574485,1.1717336875595747,NA
Hydroxyisoleucine,221006_Smp_S4_C2_D4_C,RC078,3.5,6.376890500856139,0.7287874858121302,4.372724914872781,0.7287874858121302,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D1_A,RC078,2,5.557493632384435,1.111498726476887,6.668992358861322,1.111498726476887,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D1_B,RC078,2,6.086257998309033,1.2172515996618065,7.303509597970839,1.2172515996618065,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D1_C,RC078,2,7.150230667644241,1.4300461335288481,8.580276801173088,1.4300461335288481,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D2_A,RC078,1.8,4.961819398985786,1.1026265331079523,6.615759198647714,1.1026265331079523,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D2_B,RC078,1.8,6.859756058185866,1.5243902351524148,9.146341410914488,1.5243902351524148,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D2_C,RC078,1.8,10.359389295056756,2.302086510012612,13.812519060075672,2.302086510012612,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D3_A,RC078,1.2,2.5492382304333754,0.8497460768111251,5.098476460866751,0.8497460768111251,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D3_B,RC078,2,11.580376550224685,2.3160753100449365,13.896451860269618,2.3160753100449365,NA
Hydroxyisoleucine,221006_Smp_S5_C3_D3_C,RC078,1.6,5.983160934363236,1.495790233590809,8.974741401544854,1.495790233590809,NA
Hydroxyisoleucine,221006_Smp_S6_C1_D1_A,RC078,2.2,24.210580685933095,4.401923761078745,26.41154256647247,4.401923761078745,NA
Hydroxyisoleucine,221006_Smp_S6_C1_D1_B,RC078,2.1,16.293092296915198,3.103446151793371,18.620676910760228,3.103446151793371,NA
Hydroxyisoleucine,221006_Smp_S6_C1_D1_C,RC078,2,18.988910220123508,3.797782044024702,22.78669226414821,3.797782044024702,NA
Hydroxyisoleucine,221006_Smp_S6_C1_D2_A,RC078,1.75,11.556842169840989,2.641563924535083,15.849383547210497,2.641563924535083,NA
Hydroxyisoleucine,221006_Smp_S6_C1_D2_B,RC078,1.5,9.002711924780588,2.4007231799414903,14.404339079648942,2.4007231799414903,NA
Hydroxyisoleucine,221006_Smp_S6_C1_D2_C,RC078,2,11.49951985563463,2.2999039711269256,13.799423826761554,2.2999039711269256,NA
Hydroxyisoleucine,221006_Smp_S6_C2_D3_A,RC078,4.2,8.261648429394423,0.7868236599423261,4.720941959653956,0.7868236599423261,NA
Hydroxyisoleucine,221006_Smp_S6_C2_D3_B,RC078,3.5,8.730388491113,0.9977586846986286,5.986552108191772,0.9977586846986286,NA
Hydroxyisoleucine,221006_Smp_S6_C2_D3_C,RC078,3.7,8.017001398566078,0.8667028538990355,5.2002171233942125,0.8667028538990355,NA
Hydroxyisoleucine,221006_Smp_S6_C2_D4_A,RC078,4.1,10.494241864495065,1.0238284745848845,6.142970847509307,1.0238284745848845,NA
Hydroxyisoleucine,221006_Smp_S6_C2_D4_B,RC078,3.7,16.85515726498633,1.822179163782306,10.933074982693835,1.822179163782306,NA
Hydroxyisoleucine,221006_Smp_S6_C2_D4_C,RC078,3.8,10.212551096867752,1.0750053786176583,6.45003227170595,1.0750053786176583,NA
Hydroxyisoleucine,221006_Smp_S7_C1_D1_B,RC078,3.5,13.014471988538178,1.487368227261506,8.924209363569037,1.487368227261506,NA
Hydroxyisoleucine,221006_Smp_S7_C1_D1_C,RC078,4,13.274548023334274,1.3274548023334274,7.964728814000564,1.3274548023334274,NA
Hydroxyisoleucine,221006_Smp_S7_C1_D2_A,RC078,3.7,15.48545846355406,1.6741036176815198,10.044621706089119,1.6741036176815198,NA
Hydroxyisoleucine,221006_Smp_S7_C1_D2_B,RC078,4,15.729611039709795,1.5729611039709794,9.437766623825876,1.5729611039709794,NA
Hydroxyisoleucine,221006_Smp_S7_C1_D2_C,RC078,4,13.0831792254584,1.30831792254584,7.849907535275039,1.30831792254584,NA
Hydroxyisoleucine,221006_Smp_S7_C2_D3_A,RC078,5,10.608005615675905,0.8486404492540723,5.091842695524434,0.8486404492540723,NA
Hydroxyisoleucine,221006_Smp_S7_C2_D3_B,RC078,4.5,8.951224531860847,0.7956644028320752,4.773986416992451,0.7956644028320752,NA
Hydroxyisoleucine,221006_Smp_S7_C2_D3_C,RC078,4.5,10.327818987472835,0.9180283544420299,5.508170126652179,0.9180283544420299,NA
Hydroxyisoleucine,221006_Smp_S7_C2_D4_A,RC078,3.25,13.299489195523597,1.6368602086798272,9.821161252078962,1.6368602086798272,NA
Hydroxyisoleucine,221006_Smp_S7_C2_D4_B,RC078,3.1,14.459701857522505,1.8657679816158068,11.19460788969484,1.8657679816158068,NA
Hydroxyisoleucine,221006_Smp_S7_C2_D4_C,RC078,4,11.767193753347176,1.1767193753347176,7.060316252008306,1.1767193753347176,NA
Hydroxyisoleucine,221006_Smp_S7_C3_D5_A,RC078,2,17.62746815878247,3.5254936317564938,21.152961790538964,3.5254936317564938,NA
Hydroxyisoleucine,221006_Smp_S7_C3_D5_B,RC078,2.25,12.865412602612192,2.287184462686612,13.723106776119671,2.287184462686612,NA
Hydroxyisoleucine,221006_Smp_S7_C3_D5_C,RC078,2.5,15.733842099621393,2.5174147359394228,15.104488415636537,2.5174147359394228,NA
Hydroxyisoleucine,221006_Smp_S7_C3_D6_A,RC078,1.6,14.24023402568266,3.560058506420665,21.36035103852399,3.560058506420665,NA
Hydroxyisoleucine,221006_Smp_S7_C3_D6_B,RC078,1.75,12.520202513837292,2.8617605745913814,17.17056344754829,2.8617605745913814,NA
Hydroxyisoleucine,221006_Smp_S7_C3_D6_C,RC078,1.75,14.098892406447275,3.22260397861652,19.33562387169912,3.22260397861652,NA
Hydroxyisoleucine,221006_Smp_S8_C1_D1_A_2L,RC078,2,3.335889793692789,0.6671779587385578,4.003067752431347,0.6671779587385578,NA
Hydroxyisoleucine,221006_Smp_S8_C1_D1_A_4L,RC078,4,9.021492892177184,0.9021492892177184,5.412895735306311,0.9021492892177184,NA
Hydroxyisoleucine,221006_Smp_S8_C1_D2_A,RC078,1.4,3.1266036917440254,0.8933153404982931,5.359892042989759,0.8933153404982931,NA
Hydroxyisoleucine,220902_Smp_TN397_S1_U_A,TN397,5,5.075274792594785,0.40602198340758283,2.436131900445497,0.40602198340758283,NA
Hydroxyisoleucine,220902_Smp_TN397_S1_U_B,TN397,5,2.5178458656024323,0.2014276692481946,1.2085660154891675,0.2014276692481946,NA
Hydroxyisoleucine,220902_Smp_TN397_S1_U_C,TN397,5,4.831673701729697,0.38653389613837574,2.3192033768302545,0.38653389613837574,NA
Hydroxyisoleucine,220902_Smp_TN397_S2_U_A,TN397,5,5.2802657619426,0.422421260955408,2.534527565732448,0.422421260955408,NA
Hydroxyisoleucine,220902_Smp_TN397_S2_U_B,TN397,5,5.865203833201267,0.46921630665610137,2.8152978399366084,0.46921630665610137,NA
Hydroxyisoleucine,220902_Smp_TN397_S2_U_C,TN397,5,6.5360283096307885,0.5228822647704631,3.1372935886227786,0.5228822647704631,NA
Hydroxyisoleucine,220902_Smp_TN397_S3_U_A,TN397,5,4.941351695078485,0.39530813560627875,2.3718488136376727,0.39530813560627875,NA
Hydroxyisoleucine,220902_Smp_TN397_S3_U_B,TN397,5,7.147816153394035,0.5718252922715228,3.4309517536291367,0.5718252922715228,NA
Hydroxyisoleucine,220902_Smp_TN397_S3_U_C,TN397,5,7.161702104557624,0.5729361683646098,3.437617010187659,0.5729361683646098,NA
Hydroxyisoleucine,220902_Smp_TN397_S4_2400_U_A,TN397,5,6.8342914330245295,0.5467433146419622,3.2804598878517734,0.5467433146419622,NA
Hydroxyisoleucine,220902_Smp_TN397_S4_2400_U_B,TN397,5,7.8545340105505135,0.628362720844041,3.770176325064246,0.628362720844041,NA
Hydroxyisoleucine,220902_Smp_TN397_S4_2400_U_C,TN397,5,8.822003818380226,0.705760305470418,4.234561832822508,0.705760305470418,NA
