SampID,Batch,Organism,Compound,Area,min.area.flag,blk.flag,smp.remove
220111_Smp_SA60_A,Bacteria,SA60,L-Methionine,58896094,NA,Flag,Smp_Remove
220111_Smp_SA60_B,Bacteria,SA60,L-Methionine,58896094,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp1,Bacteria,Nmar,L-Methionine,28070150,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp2,Bacteria,Nmar,L-Methionine,28070150,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp3,Bacteria,Nmar,L-Methionine,28070150,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St1,Bacteria,Nmar,L-Methionine,28070150,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St2,Bacteria,Nmar,L-Methionine,28070150,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St3,Bacteria,Nmar,L-Methionine,28070150,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St4,Bacteria,Nmar,L-Methionine,28070150,Flag,Flag,Smp_Remove
220111_Smp_DSS3_A,Bacteria,DSS3,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_DSS3_B,Bacteria,DSS3,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_DSS3_C,Bacteria,DSS3,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_Och_A,Bacteria,OCh114,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_Och_B,Bacteria,OCh114,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_Och_C,Bacteria,OCh114,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA7_A,Bacteria,SA7,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA7_B,Bacteria,SA7,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA7_C,Bacteria,SA7,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA11_A,Bacteria,SA11,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA11_B,Bacteria,SA11,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA11_C,Bacteria,SA11,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA16_A,Bacteria,SA16,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA16_B,Bacteria,SA16,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA16_C,Bacteria,SA16,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA36_A,Bacteria,SA36,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA36_B,Bacteria,SA36,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA36_C,Bacteria,SA36,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA42_A,Bacteria,SA42,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA44_B,Bacteria,SA44,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA44_C,Bacteria,SA44,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA48_A,Bacteria,SA48,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA48_B,Bacteria,SA48,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA48_C,Bacteria,SA48,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA53_A,Bacteria,SA53,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA53_B,Bacteria,SA53,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA53_C,Bacteria,SA53,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA55_A,Bacteria,SA55,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA55_B,Bacteria,SA55,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA55_C,Bacteria,SA55,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA59_A,Bacteria,SA59,L-Proline,6301777408,NA,NA,NA
220111_Smp_SA59_B,Bacteria,SA59,L-Proline,5256325632,NA,NA,NA
220111_Smp_SA59_C,Bacteria,SA59,L-Proline,5740425728,NA,NA,NA
220111_Smp_SA60_A,Bacteria,SA60,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SA60_B,Bacteria,SA60,L-Proline,170053360,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp1,Bacteria,Nmar,L-Proline,83205036.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp2,Bacteria,Nmar,L-Proline,83205036.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp3,Bacteria,Nmar,L-Proline,83205036.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St1,Bacteria,Nmar,L-Proline,83205036.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St2,Bacteria,Nmar,L-Proline,83205036.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St3,Bacteria,Nmar,L-Proline,83205036.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St4,Bacteria,Nmar,L-Proline,83205036.5,NA,Flag,Smp_Remove
220111_Smp_DSS3_A,Bacteria,DSS3,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_DSS3_B,Bacteria,DSS3,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_DSS3_C,Bacteria,DSS3,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_Och_A,Bacteria,OCh114,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_Och_B,Bacteria,OCh114,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_Och_C,Bacteria,OCh114,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA7_A,Bacteria,SA7,L-Serine,110514712,NA,NA,NA
220111_Smp_SA7_B,Bacteria,SA7,L-Serine,101230632,NA,NA,NA
220111_Smp_SA7_C,Bacteria,SA7,L-Serine,118580184,NA,NA,NA
220111_Smp_SA11_A,Bacteria,SA11,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA11_B,Bacteria,SA11,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA11_C,Bacteria,SA11,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA16_A,Bacteria,SA16,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA16_B,Bacteria,SA16,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA16_C,Bacteria,SA16,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA36_A,Bacteria,SA36,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA36_B,Bacteria,SA36,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA36_C,Bacteria,SA36,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA42_A,Bacteria,SA42,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA44_B,Bacteria,SA44,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA44_C,Bacteria,SA44,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA48_A,Bacteria,SA48,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA48_B,Bacteria,SA48,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA48_C,Bacteria,SA48,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA53_A,Bacteria,SA53,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA53_B,Bacteria,SA53,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA53_C,Bacteria,SA53,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA55_A,Bacteria,SA55,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA55_B,Bacteria,SA55,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA55_C,Bacteria,SA55,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA59_A,Bacteria,SA59,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA59_B,Bacteria,SA59,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA59_C,Bacteria,SA59,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA60_A,Bacteria,SA60,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SA60_B,Bacteria,SA60,L-Serine,6416290.25,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp1,Bacteria,Nmar,L-Serine,3285983.75,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp2,Bacteria,Nmar,L-Serine,3285983.75,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp3,Bacteria,Nmar,L-Serine,3285983.75,NA,Flag,Smp_Remove
220111_Smp_SCM1_St1,Bacteria,Nmar,L-Serine,3285983.75,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St2,Bacteria,Nmar,L-Serine,3285983.75,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St3,Bacteria,Nmar,L-Serine,3285983.75,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St4,Bacteria,Nmar,L-Serine,3285983.75,Flag,Flag,Smp_Remove
220111_Smp_DSS3_A,Bacteria,DSS3,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_DSS3_B,Bacteria,DSS3,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_DSS3_C,Bacteria,DSS3,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_Och_A,Bacteria,OCh114,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_Och_B,Bacteria,OCh114,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_Och_C,Bacteria,OCh114,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA7_A,Bacteria,SA7,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA7_B,Bacteria,SA7,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA7_C,Bacteria,SA7,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA11_A,Bacteria,SA11,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA11_B,Bacteria,SA11,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA11_C,Bacteria,SA11,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA16_A,Bacteria,SA16,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA16_B,Bacteria,SA16,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA16_C,Bacteria,SA16,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA36_A,Bacteria,SA36,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA36_B,Bacteria,SA36,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA36_C,Bacteria,SA36,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA42_A,Bacteria,SA42,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA44_B,Bacteria,SA44,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA44_C,Bacteria,SA44,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA48_A,Bacteria,SA48,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA48_B,Bacteria,SA48,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA48_C,Bacteria,SA48,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA53_A,Bacteria,SA53,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA53_B,Bacteria,SA53,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA53_C,Bacteria,SA53,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA55_A,Bacteria,SA55,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA55_B,Bacteria,SA55,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA55_C,Bacteria,SA55,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA59_A,Bacteria,SA59,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA59_B,Bacteria,SA59,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA59_C,Bacteria,SA59,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA60_A,Bacteria,SA60,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SA60_B,Bacteria,SA60,L-Threonine,50400826,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp1,Bacteria,Nmar,L-Threonine,24663196,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp2,Bacteria,Nmar,L-Threonine,24663196,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp3,Bacteria,Nmar,L-Threonine,24663196,NA,Flag,Smp_Remove
220111_Smp_SCM1_St1,Bacteria,Nmar,L-Threonine,24663196,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St2,Bacteria,Nmar,L-Threonine,24663196,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St3,Bacteria,Nmar,L-Threonine,24663196,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St4,Bacteria,Nmar,L-Threonine,24663196,Flag,Flag,Smp_Remove
220111_Smp_DSS3_A,Bacteria,DSS3,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_DSS3_B,Bacteria,DSS3,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_DSS3_C,Bacteria,DSS3,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_Och_A,Bacteria,OCh114,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_Och_B,Bacteria,OCh114,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_Och_C,Bacteria,OCh114,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA7_A,Bacteria,SA7,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA7_B,Bacteria,SA7,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA7_C,Bacteria,SA7,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA11_A,Bacteria,SA11,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA11_B,Bacteria,SA11,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA11_C,Bacteria,SA11,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA16_A,Bacteria,SA16,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA16_B,Bacteria,SA16,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA16_C,Bacteria,SA16,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA36_A,Bacteria,SA36,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA36_B,Bacteria,SA36,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA36_C,Bacteria,SA36,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA42_A,Bacteria,SA42,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA44_B,Bacteria,SA44,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA44_C,Bacteria,SA44,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA48_A,Bacteria,SA48,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA48_B,Bacteria,SA48,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA48_C,Bacteria,SA48,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA53_A,Bacteria,SA53,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA53_B,Bacteria,SA53,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA53_C,Bacteria,SA53,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA55_A,Bacteria,SA55,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA55_B,Bacteria,SA55,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA55_C,Bacteria,SA55,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA59_A,Bacteria,SA59,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA59_B,Bacteria,SA59,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA59_C,Bacteria,SA59,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA60_A,Bacteria,SA60,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SA60_B,Bacteria,SA60,L-Tyrosine,89686808,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp1,Bacteria,Nmar,L-Tyrosine,43528010.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp2,Bacteria,Nmar,L-Tyrosine,43528010.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_Exp3,Bacteria,Nmar,L-Tyrosine,43528010.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St1,Bacteria,Nmar,L-Tyrosine,43528010.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St2,Bacteria,Nmar,L-Tyrosine,43528010.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St3,Bacteria,Nmar,L-Tyrosine,43528010.5,NA,Flag,Smp_Remove
220111_Smp_SCM1_St4,Bacteria,Nmar,L-Tyrosine,43528010.5,NA,Flag,Smp_Remove
220111_Smp_DSS3_A,Bacteria,DSS3,Proline betaine,405051,NA,NA,NA
220111_Smp_DSS3_B,Bacteria,DSS3,Proline betaine,312119,NA,NA,NA
220111_Smp_DSS3_C,Bacteria,DSS3,Proline betaine,644170,NA,NA,NA
220111_Smp_Och_A,Bacteria,OCh114,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_Och_B,Bacteria,OCh114,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_Och_C,Bacteria,OCh114,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_SA7_A,Bacteria,SA7,Proline betaine,6122,Flag,NA,Smp_Remove
220111_Smp_SA7_B,Bacteria,SA7,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_SA7_C,Bacteria,SA7,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_SA11_A,Bacteria,SA11,Proline betaine,571851,NA,NA,NA
220111_Smp_SA11_B,Bacteria,SA11,Proline betaine,881154,NA,NA,NA
220111_Smp_SA11_C,Bacteria,SA11,Proline betaine,288845,NA,NA,NA
220111_Smp_SA16_A,Bacteria,SA16,Proline betaine,4116702,NA,NA,NA
220111_Smp_SA16_B,Bacteria,SA16,Proline betaine,1506448,NA,NA,NA
220111_Smp_SA16_C,Bacteria,SA16,Proline betaine,1462420,NA,NA,NA
220111_Smp_SA36_A,Bacteria,SA36,Proline betaine,659350,NA,NA,NA
220111_Smp_SA36_B,Bacteria,SA36,Proline betaine,1147878,NA,NA,NA
220111_Smp_SA36_C,Bacteria,SA36,Proline betaine,1036763,NA,NA,NA
220111_Smp_SA42_A,Bacteria,SA42,Proline betaine,1527795,NA,NA,NA
220111_Smp_SA44_B,Bacteria,SA44,Proline betaine,3795679,NA,NA,NA
220111_Smp_SA44_C,Bacteria,SA44,Proline betaine,3312564,NA,NA,NA
220111_Smp_SA48_A,Bacteria,SA48,Proline betaine,427959,NA,NA,NA
220111_Smp_SA48_B,Bacteria,SA48,Proline betaine,502875,NA,NA,NA
220111_Smp_SA48_C,Bacteria,SA48,Proline betaine,952978,NA,NA,NA
220111_Smp_SA53_A,Bacteria,SA53,Proline betaine,1771178,NA,NA,NA
220111_Smp_SA53_B,Bacteria,SA53,Proline betaine,2142556,NA,NA,NA
220111_Smp_SA53_C,Bacteria,SA53,Proline betaine,2064764,NA,NA,NA
220111_Smp_SA55_A,Bacteria,SA55,Proline betaine,125202,NA,NA,NA
220111_Smp_SA55_B,Bacteria,SA55,Proline betaine,162245,NA,NA,NA
220111_Smp_SA55_C,Bacteria,SA55,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_SA59_A,Bacteria,SA59,Proline betaine,6122,Flag,NA,Smp_Remove
220111_Smp_SA59_B,Bacteria,SA59,Proline betaine,455722,NA,NA,NA
220111_Smp_SA59_C,Bacteria,SA59,Proline betaine,145591,NA,NA,NA
220111_Smp_SA60_A,Bacteria,SA60,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_SA60_B,Bacteria,SA60,Proline betaine,6122,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Proline betaine,1992.25,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Proline betaine,1992.25,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Proline betaine,1992.25,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St1,Bacteria,Nmar,Proline betaine,1992.25,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St2,Bacteria,Nmar,Proline betaine,1992.25,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St3,Bacteria,Nmar,Proline betaine,1992.25,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St4,Bacteria,Nmar,Proline betaine,1992.25,Flag,NA,Smp_Remove
220111_Smp_DSS3_A,Bacteria,DSS3,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_DSS3_B,Bacteria,DSS3,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_DSS3_C,Bacteria,DSS3,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_Och_A,Bacteria,OCh114,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_Och_B,Bacteria,OCh114,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_Och_C,Bacteria,OCh114,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA7_A,Bacteria,SA7,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA7_B,Bacteria,SA7,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA7_C,Bacteria,SA7,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA11_A,Bacteria,SA11,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA11_B,Bacteria,SA11,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA11_C,Bacteria,SA11,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA16_A,Bacteria,SA16,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA16_B,Bacteria,SA16,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA16_C,Bacteria,SA16,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA36_A,Bacteria,SA36,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA36_B,Bacteria,SA36,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA36_C,Bacteria,SA36,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA42_A,Bacteria,SA42,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA44_B,Bacteria,SA44,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA44_C,Bacteria,SA44,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA48_A,Bacteria,SA48,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA48_B,Bacteria,SA48,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA48_C,Bacteria,SA48,Sarcosine,259182,NA,NA,NA
220111_Smp_SA53_A,Bacteria,SA53,Sarcosine,389652,NA,NA,NA
220111_Smp_SA53_B,Bacteria,SA53,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA53_C,Bacteria,SA53,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA55_A,Bacteria,SA55,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA55_B,Bacteria,SA55,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA55_C,Bacteria,SA55,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA59_A,Bacteria,SA59,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA59_B,Bacteria,SA59,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA59_C,Bacteria,SA59,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SA60_A,Bacteria,SA60,Sarcosine,40375.25,NA,Flag,Smp_Remove
220111_Smp_SA60_B,Bacteria,SA60,Sarcosine,40375.25,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Sarcosine,25295.5,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Sarcosine,25295.5,Flag,Flag,Smp_Remove
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Sarcosine,25295.5,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St1,Bacteria,Nmar,Sarcosine,25295.5,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St2,Bacteria,Nmar,Sarcosine,25295.5,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St3,Bacteria,Nmar,Sarcosine,25295.5,Flag,Flag,Smp_Remove
220111_Smp_SCM1_St4,Bacteria,Nmar,Sarcosine,25295.5,Flag,Flag,Smp_Remove
220111_Smp_DSS3_A,Bacteria,DSS3,Trigonelline,183076,NA,NA,NA
220111_Smp_DSS3_B,Bacteria,DSS3,Trigonelline,153706,NA,NA,NA
220111_Smp_DSS3_C,Bacteria,DSS3,Trigonelline,133939,NA,NA,NA
220111_Smp_Och_A,Bacteria,OCh114,Trigonelline,6263.25,Flag,Flag,Smp_Remove
220111_Smp_Och_B,Bacteria,OCh114,Trigonelline,6263.25,Flag,Flag,Smp_Remove
220111_Smp_Och_C,Bacteria,OCh114,Trigonelline,6263.25,Flag,Flag,Smp_Remove
220111_Smp_SA7_A,Bacteria,SA7,Trigonelline,164258,NA,NA,NA
220111_Smp_SA7_B,Bacteria,SA7,Trigonelline,197543,NA,NA,NA
220111_Smp_SA7_C,Bacteria,SA7,Trigonelline,375196,NA,NA,NA
220111_Smp_SA11_A,Bacteria,SA11,Trigonelline,219121,NA,NA,NA
220111_Smp_SA11_B,Bacteria,SA11,Trigonelline,488014,NA,NA,NA
220111_Smp_SA11_C,Bacteria,SA11,Trigonelline,6263.25,Flag,NA,Smp_Remove
220111_Smp_SA16_A,Bacteria,SA16,Trigonelline,6263.25,Flag,NA,Smp_Remove
220111_Smp_SA16_B,Bacteria,SA16,Trigonelline,148252,NA,NA,NA
220111_Smp_SA16_C,Bacteria,SA16,Trigonelline,177322,NA,NA,NA
220111_Smp_SA36_A,Bacteria,SA36,Trigonelline,7712241,NA,NA,NA
220111_Smp_SA36_B,Bacteria,SA36,Trigonelline,10341478,NA,NA,NA
220111_Smp_SA36_C,Bacteria,SA36,Trigonelline,6801902,NA,NA,NA
220111_Smp_SA42_A,Bacteria,SA42,Trigonelline,3458907,NA,NA,NA
220111_Smp_SA44_B,Bacteria,SA44,Trigonelline,4919396,NA,NA,NA
220111_Smp_SA44_C,Bacteria,SA44,Trigonelline,10935980,NA,NA,NA
