Name,SampID,Cruise,EE.adjust.conc,Empirical_Formula,C,N,S,Nmol.in.smp,Nmol.C,Nmol.N,Nmol.S
Dimethylsulfonioacetate,220602_Smp_TN397_S7_1800_U_A,TN397,0.23256223794576728,C4H9O2S,4,NA,1,0.23256223794576728,0.9302489517830691,NA,0.23256223794576728
Dimethylsulfonioacetate,220602_Smp_TN397_S7_1800_U_B,TN397,0.3310049489086292,C4H9O2S,4,NA,1,0.3310049489086292,1.3240197956345168,NA,0.3310049489086292
Dimethylsulfonioacetate,220602_Smp_TN397_S7_1800_U_C,TN397,0.48225989441381556,C4H9O2S,4,NA,1,0.48225989441381556,1.9290395776552622,NA,0.48225989441381556
Dimethylsulfonioacetate,220602_Smp_TN397_S7_600_U_A,TN397,0.31795038237233963,C4H9O2S,4,NA,1,0.31795038237233963,1.2718015294893585,NA,0.31795038237233963
Dimethylsulfonioacetate,220602_Smp_TN397_S7_600_U_B,TN397,0.2699647816989525,C4H9O2S,4,NA,1,0.2699647816989525,1.07985912679581,NA,0.2699647816989525
Dimethylsulfonioacetate,220602_Smp_TN397_S7_600_U_C,TN397,0.29032311444196246,C4H9O2S,4,NA,1,0.29032311444196246,1.1612924577678498,NA,0.29032311444196246
Dimethylsulfonioacetate,220602_Smp_TN397_S8_U_A,TN397,0.12108446581745345,C4H9O2S,4,NA,1,0.12108446581745345,0.4843378632698138,NA,0.12108446581745345
Dimethylsulfonioacetate,220602_Smp_TN397_S8_U_B,TN397,0.179919083123102,C4H9O2S,4,NA,1,0.179919083123102,0.719676332492408,NA,0.179919083123102
Dimethylsulfonioacetate,220602_Smp_TN397_S8_U_C,TN397,0.12936484404823156,C4H9O2S,4,NA,1,0.12936484404823156,0.5174593761929263,NA,0.12936484404823156
Dimethylsulfonioacetate,220602_Smp_TN397_S9_1800_U_A,TN397,0.4776177156716518,C4H9O2S,4,NA,1,0.4776177156716518,1.9104708626866072,NA,0.4776177156716518
Dimethylsulfonioacetate,220602_Smp_TN397_S9_1800_U_B,TN397,0.2128965449018905,C4H9O2S,4,NA,1,0.2128965449018905,0.851586179607562,NA,0.2128965449018905
Dimethylsulfonioacetate,220602_Smp_TN397_S9_1800_U_C,TN397,0.3677065432766358,C4H9O2S,4,NA,1,0.3677065432766358,1.4708261731065433,NA,0.3677065432766358
Dimethylsulfonioacetate,220602_Smp_TN397_S9_600_U_A,TN397,0.20380340971381067,C4H9O2S,4,NA,1,0.20380340971381067,0.8152136388552427,NA,0.20380340971381067
Dimethylsulfonioacetate,220602_Smp_TN397_S9_600_U_B,TN397,0.3179937221121345,C4H9O2S,4,NA,1,0.3179937221121345,1.271974888448538,NA,0.3179937221121345
Dimethylsulfonioacetate,220602_Smp_TN397_S9_600_U_C,TN397,0.30130652905032707,C4H9O2S,4,NA,1,0.30130652905032707,1.2052261162013083,NA,0.30130652905032707
Dimethylsulfonioacetate,220602_Smp_TN397_U1_A,TN397,17.45191067914876,C4H9O2S,4,NA,1,17.45191067914876,69.80764271659504,NA,17.45191067914876
Dimethylsulfonioacetate,220602_Smp_TN397_U1_B,TN397,11.96751151992985,C4H9O2S,4,NA,1,11.96751151992985,47.8700460797194,NA,11.96751151992985
Dimethylsulfonioacetate,220602_Smp_TN397_U1_C,TN397,13.883836979383696,C4H9O2S,4,NA,1,13.883836979383696,55.535347917534786,NA,13.883836979383696
Dimethylsulfonioacetate,220602_Smp_TN397_U10_A,TN397,0.2008400861044594,C4H9O2S,4,NA,1,0.2008400861044594,0.8033603444178375,NA,0.2008400861044594
Dimethylsulfonioacetate,220602_Smp_TN397_U10_B,TN397,0.18147806979074121,C4H9O2S,4,NA,1,0.18147806979074121,0.7259122791629649,NA,0.18147806979074121
Dimethylsulfonioacetate,220602_Smp_TN397_U10_C,TN397,0.1480123766378225,C4H9O2S,4,NA,1,0.1480123766378225,0.59204950655129,NA,0.1480123766378225
Dimethylsulfonioacetate,220602_Smp_TN397_U11_A,TN397,0.33375505692094143,C4H9O2S,4,NA,1,0.33375505692094143,1.3350202276837657,NA,0.33375505692094143
Dimethylsulfonioacetate,220602_Smp_TN397_U11_B,TN397,0.3056624963306077,C4H9O2S,4,NA,1,0.3056624963306077,1.2226499853224309,NA,0.3056624963306077
Dimethylsulfonioacetate,220602_Smp_TN397_U11_C,TN397,0.28054485310321,C4H9O2S,4,NA,1,0.28054485310321,1.12217941241284,NA,0.28054485310321
Dimethylsulfonioacetate,220602_Smp_TN397_U12_A,TN397,0.7505225837141872,C4H9O2S,4,NA,1,0.7505225837141872,3.002090334856749,NA,0.7505225837141872
Dimethylsulfonioacetate,220602_Smp_TN397_U12_B,TN397,0.8651977439019044,C4H9O2S,4,NA,1,0.8651977439019044,3.4607909756076176,NA,0.8651977439019044
Dimethylsulfonioacetate,220602_Smp_TN397_U12_C,TN397,0.8977426541789283,C4H9O2S,4,NA,1,0.8977426541789283,3.590970616715713,NA,0.8977426541789283
Dimethylsulfonioacetate,220602_Smp_TN397_U13_A,TN397,0.10912538459841341,C4H9O2S,4,NA,1,0.10912538459841341,0.43650153839365363,NA,0.10912538459841341
Dimethylsulfonioacetate,220602_Smp_TN397_U13_B,TN397,0.08524056042171399,C4H9O2S,4,NA,1,0.08524056042171399,0.34096224168685596,NA,0.08524056042171399
Dimethylsulfonioacetate,220602_Smp_TN397_U13_C,TN397,0.13321844851224443,C4H9O2S,4,NA,1,0.13321844851224443,0.5328737940489777,NA,0.13321844851224443
Dimethylsulfonioacetate,220602_Smp_TN397_U2_A,TN397,1.6410588990233854,C4H9O2S,4,NA,1,1.6410588990233854,6.564235596093542,NA,1.6410588990233854
Dimethylsulfonioacetate,220602_Smp_TN397_U2_B,TN397,1.4080785893281846,C4H9O2S,4,NA,1,1.4080785893281846,5.6323143573127386,NA,1.4080785893281846
Dimethylsulfonioacetate,220602_Smp_TN397_U2_C,TN397,1.824247370898753,C4H9O2S,4,NA,1,1.824247370898753,7.296989483595012,NA,1.824247370898753
Dimethylsulfonioacetate,220602_Smp_TN397_U3_A,TN397,1.895606774936333,C4H9O2S,4,NA,1,1.895606774936333,7.582427099745332,NA,1.895606774936333
Dimethylsulfonioacetate,220602_Smp_TN397_U3_B,TN397,1.8465806224390753,C4H9O2S,4,NA,1,1.8465806224390753,7.386322489756301,NA,1.8465806224390753
Dimethylsulfonioacetate,220602_Smp_TN397_U3_C,TN397,2.8206481907745404,C4H9O2S,4,NA,1,2.8206481907745404,11.282592763098162,NA,2.8206481907745404
Dimethylsulfonioacetate,220602_Smp_TN397_U4_A,TN397,5.039677102189165,C4H9O2S,4,NA,1,5.039677102189165,20.15870840875666,NA,5.039677102189165
Dimethylsulfonioacetate,220602_Smp_TN397_U4_B,TN397,6.709369089464644,C4H9O2S,4,NA,1,6.709369089464644,26.837476357858577,NA,6.709369089464644
Dimethylsulfonioacetate,220602_Smp_TN397_U4_C,TN397,3.255987567328183,C4H9O2S,4,NA,1,3.255987567328183,13.023950269312731,NA,3.255987567328183
Dimethylsulfonioacetate,220602_Smp_TN397_U5_A,TN397,1.128291062102906,C4H9O2S,4,NA,1,1.128291062102906,4.513164248411624,NA,1.128291062102906
Dimethylsulfonioacetate,220602_Smp_TN397_U5_B,TN397,1.3285154850610021,C4H9O2S,4,NA,1,1.3285154850610021,5.314061940244009,NA,1.3285154850610021
Dimethylsulfonioacetate,220602_Smp_TN397_U5_C,TN397,0.7809189674417236,C4H9O2S,4,NA,1,0.7809189674417236,3.1236758697668945,NA,0.7809189674417236
Dimethylsulfonioacetate,220602_Smp_TN397_U6_A,TN397,0.6706740641227071,C4H9O2S,4,NA,1,0.6706740641227071,2.6826962564908285,NA,0.6706740641227071
Dimethylsulfonioacetate,220602_Smp_TN397_U6_B,TN397,0.7257362829980344,C4H9O2S,4,NA,1,0.7257362829980344,2.9029451319921376,NA,0.7257362829980344
Dimethylsulfonioacetate,220602_Smp_TN397_U6_C,TN397,1.1548134900994074,C4H9O2S,4,NA,1,1.1548134900994074,4.6192539603976295,NA,1.1548134900994074
Dimethylsulfonioacetate,220602_Smp_TN397_U9_A,TN397,0.3263093791896573,C4H9O2S,4,NA,1,0.3263093791896573,1.3052375167586292,NA,0.3263093791896573
Dimethylsulfonioacetate,220602_Smp_TN397_U9_B,TN397,0.32060087366930234,C4H9O2S,4,NA,1,0.32060087366930234,1.2824034946772094,NA,0.32060087366930234
Dimethylsulfonioacetate,220602_Smp_TN397_U9_C,TN397,0.4936770547303227,C4H9O2S,4,NA,1,0.4936770547303227,1.9747082189212908,NA,0.4936770547303227
Dimethylsulfonioacetate,220602_Smp_TN397_UCH1_Gluc_A,TN397,0.5026864959547573,C4H9O2S,4,NA,1,0.5026864959547573,2.0107459838190294,NA,0.5026864959547573
Dimethylsulfonioacetate,220602_Smp_TN397_UCH1_Gluc_B,TN397,0.5981996196384413,C4H9O2S,4,NA,1,0.5981996196384413,2.392798478553765,NA,0.5981996196384413
Dimethylsulfonioacetate,220602_Smp_TN397_UCH1_Gluc_C,TN397,0.46018255134853914,C4H9O2S,4,NA,1,0.46018255134853914,1.8407302053941565,NA,0.46018255134853914
Dimethylsulfonioacetate,220602_Smp_TN397_UKH1_0nM_A,TN397,0.3843397482584462,C4H9O2S,4,NA,1,0.3843397482584462,1.5373589930337848,NA,0.3843397482584462
Dimethylsulfonioacetate,220602_Smp_TN397_UKH1_0nM_B,TN397,0.4348517920413005,C4H9O2S,4,NA,1,0.4348517920413005,1.739407168165202,NA,0.4348517920413005
Dimethylsulfonioacetate,220602_Smp_TN397_UKH1_0nM_C,TN397,0.4218837557088034,C4H9O2S,4,NA,1,0.4218837557088034,1.6875350228352135,NA,0.4218837557088034
Dimethylsulfonioacetate,220602_Smp_TN397_UKH2_0nM_A,TN397,0.27458198162438024,C4H9O2S,4,NA,1,0.27458198162438024,1.098327926497521,NA,0.27458198162438024
Dimethylsulfonioacetate,220602_Smp_TN397_UKH2_0nM_B,TN397,0.28564545781865774,C4H9O2S,4,NA,1,0.28564545781865774,1.142581831274631,NA,0.28564545781865774
Dimethylsulfonioacetate,220602_Smp_TN397_UKH2_0nM_C,TN397,0.4031799461436579,C4H9O2S,4,NA,1,0.4031799461436579,1.6127197845746315,NA,0.4031799461436579
Dimethylsulfonioacetate,220602_Smp_TN397_UKH3_0nM_A,TN397,0.24294282712633053,C4H9O2S,4,NA,1,0.24294282712633053,0.9717713085053221,NA,0.24294282712633053
Dimethylsulfonioacetate,220602_Smp_TN397_UKH3_0nM_B,TN397,0.3388967124806265,C4H9O2S,4,NA,1,0.3388967124806265,1.355586849922506,NA,0.3388967124806265
Dimethylsulfonioacetate,220602_Smp_TN397_UKH3_0nM_C,TN397,0.3118910289699023,C4H9O2S,4,NA,1,0.3118910289699023,1.2475641158796091,NA,0.3118910289699023
Dimethylsulfonioacetate,220602_Smp_TN397_UKH4_0nM_A,TN397,0.7197665945911313,C4H9O2S,4,NA,1,0.7197665945911313,2.8790663783645254,NA,0.7197665945911313
Dimethylsulfonioacetate,220602_Smp_TN397_UKH4_0nM_B,TN397,0.6371479640305105,C4H9O2S,4,NA,1,0.6371479640305105,2.548591856122042,NA,0.6371479640305105
Dimethylsulfonioacetate,220602_Smp_TN397_UKH4_0nM_C,TN397,0.42670138327130785,C4H9O2S,4,NA,1,0.42670138327130785,1.7068055330852314,NA,0.42670138327130785
Dimethylsulfonioacetate,220602_Smp_TN397_UKH5_0nM_A,TN397,0.1261790995010121,C4H9O2S,4,NA,1,0.1261790995010121,0.5047163980040484,NA,0.1261790995010121
Dimethylsulfonioacetate,220602_Smp_TN397_UKH5_0nM_B,TN397,0.10989370712674053,C4H9O2S,4,NA,1,0.10989370712674053,0.4395748285069621,NA,0.10989370712674053
Dimethylsulfonioacetate,220602_Smp_TN397_UKH5_0nM_C,TN397,0.2879640095011867,C4H9O2S,4,NA,1,0.2879640095011867,1.151856038004747,NA,0.2879640095011867
Dimethylsulfonioacetate,220602_Smp_TN397_UKT1_0nM_A,TN397,0.2650979428819622,C4H9O2S,4,NA,1,0.2650979428819622,1.0603917715278488,NA,0.2650979428819622
Dimethylsulfonioacetate,220602_Smp_TN397_UKT1_0nM_B,TN397,0.3245695697729772,C4H9O2S,4,NA,1,0.3245695697729772,1.2982782790919087,NA,0.3245695697729772
Dimethylsulfonioacetate,220602_Smp_TN397_UKT1_0nM_C,TN397,0.29104720157571135,C4H9O2S,4,NA,1,0.29104720157571135,1.1641888063028454,NA,0.29104720157571135
Dimethylsulfonioacetate,220602_Smp_TN397_UKT2_0nM_A,TN397,0.19888263257542235,C4H9O2S,4,NA,1,0.19888263257542235,0.7955305303016894,NA,0.19888263257542235
Dimethylsulfonioacetate,220602_Smp_TN397_UKT2_0nM_B,TN397,0.1578053665219013,C4H9O2S,4,NA,1,0.1578053665219013,0.6312214660876052,NA,0.1578053665219013
Dimethylsulfonioacetate,220602_Smp_TN397_UKT2_0nM_C,TN397,0.2310319122311957,C4H9O2S,4,NA,1,0.2310319122311957,0.9241276489247828,NA,0.2310319122311957
Dimethylsulfonioacetate,220602_Smp_TN397_UKT3_0nM_A,TN397,0.1704894305294736,C4H9O2S,4,NA,1,0.1704894305294736,0.6819577221178944,NA,0.1704894305294736
Dimethylsulfonioacetate,220602_Smp_TN397_UKT3_0nM_B,TN397,0.27894984120983995,C4H9O2S,4,NA,1,0.27894984120983995,1.1157993648393598,NA,0.27894984120983995
Dimethylsulfonioacetate,220602_Smp_TN397_UKT3_0nM_C,TN397,0.17005603313152465,C4H9O2S,4,NA,1,0.17005603313152465,0.6802241325260986,NA,0.17005603313152465
Dimethylsulfonioacetate,220602_Smp_TN397_UKT4_0nM_A,TN397,0.2555088139782963,C4H9O2S,4,NA,1,0.2555088139782963,1.0220352559131851,NA,0.2555088139782963
Dimethylsulfonioacetate,220602_Smp_TN397_UKT4_0nM_B,TN397,0.2701064444305209,C4H9O2S,4,NA,1,0.2701064444305209,1.0804257777220836,NA,0.2701064444305209
Dimethylsulfonioacetate,220602_Smp_TN397_UKT4_0nM_C,TN397,0.16365911739295808,C4H9O2S,4,NA,1,0.16365911739295808,0.6546364695718323,NA,0.16365911739295808
Dimethylsulfonioacetate,220602_Smp_TN397_UKT5_0nM_A,TN397,0.13415739327680198,C4H9O2S,4,NA,1,0.13415739327680198,0.5366295731072079,NA,0.13415739327680198
Dimethylsulfonioacetate,220602_Smp_TN397_UKT5_0nM_B,TN397,0.13143599597615646,C4H9O2S,4,NA,1,0.13143599597615646,0.5257439839046258,NA,0.13143599597615646
Dimethylsulfonioacetate,220602_Smp_TN397_UKT5_0nM_C,TN397,0.11374547052258756,C4H9O2S,4,NA,1,0.11374547052258756,0.45498188209035023,NA,0.11374547052258756
Dimethylsulfonioacetate,220602_Smp_TN397_UnfiltMQ1_A,TN397,0,C4H9O2S,4,NA,1,0,0,NA,0
Dimethylsulfonioacetate,220602_Smp_TN397_UnfiltMQ1_B,TN397,0,C4H9O2S,4,NA,1,0,0,NA,0
Dimethylsulfonioacetate,220602_Smp_TN397_UnfiltMQ1_C,TN397,0,C4H9O2S,4,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Full1,KM1906,4.766128738848902,C5H10O2S,5,NA,1,4.766128738848902,23.83064369424451,NA,4.766128738848902
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Full2,KM1906,4.4412735443489035,C5H10O2S,5,NA,1,4.4412735443489035,22.206367721744517,NA,4.4412735443489035
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Full3,KM1906,4.832233485474538,C5H10O2S,5,NA,1,4.832233485474538,24.161167427372693,NA,4.832233485474538
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Half1,KM1906,3.9955426250005517,C5H10O2S,5,NA,1,3.9955426250005517,19.977713125002758,NA,3.9955426250005517
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Half2,KM1906,4.705989382273934,C5H10O2S,5,NA,1,4.705989382273934,23.52994691136967,NA,4.705989382273934
Dimethylsulfoniopropionate,220623_Poo_TruePooG3-CXSPE_Half3,KM1906,4.9914782020663635,C5H10O2S,5,NA,1,4.9914782020663635,24.95739101033182,NA,4.9914782020663635
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk1_A,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk1_B,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk1_C,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk2_A,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk2_B,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk2_C,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk3_A,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk3_B,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk3_C,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk4_A,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk4_B,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_CXSPE_Blk4_C,KM1906,0,C5H10O2S,5,NA,1,0,0,NA,0
Dimethylsulfoniopropionate,220623_Smp_MQBlk_1,KM1906,0.16902881894027766,C5H10O2S,5,NA,1,0.16902881894027766,0.8451440947013883,NA,0.16902881894027766
Dimethylsulfoniopropionate,220623_Smp_MQBlk_2,KM1906,0.3410403919925569,C5H10O2S,5,NA,1,0.3410403919925569,1.7052019599627846,NA,0.3410403919925569
Dimethylsulfoniopropionate,220623_Smp_MQBlk_3,KM1906,0.023946408658615227,C5H10O2S,5,NA,1,0.023946408658615227,0.11973204329307613,NA,0.023946408658615227
Dimethylsulfoniopropionate,220623_Smp_MQBlk_4,KM1906,0.05371255873007085,C5H10O2S,5,NA,1,0.05371255873007085,0.26856279365035424,NA,0.05371255873007085
Dimethylsulfoniopropionate,220623_Smp_MQBlk_5,KM1906,0.03564870061290002,C5H10O2S,5,NA,1,0.03564870061290002,0.1782435030645001,NA,0.03564870061290002
Dimethylsulfoniopropionate,220623_Smp_MQBlk_6,KM1906,0.06487592118106596,C5H10O2S,5,NA,1,0.06487592118106596,0.32437960590532977,NA,0.06487592118106596
Dimethylsulfoniopropionate,220623_Smp_MU1_A,KM1906,3.145185490798369,C5H10O2S,5,NA,1,3.145185490798369,15.725927453991845,NA,3.145185490798369
Dimethylsulfoniopropionate,220623_Smp_MU1_B,KM1906,1.7796171874247524,C5H10O2S,5,NA,1,1.7796171874247524,8.898085937123762,NA,1.7796171874247524
Dimethylsulfoniopropionate,220623_Smp_MU1_C,KM1906,1.7958027985239897,C5H10O2S,5,NA,1,1.7958027985239897,8.979013992619949,NA,1.7958027985239897
Dimethylsulfoniopropionate,220623_Smp_MU10_A,KM1906,2.145686042235967,C5H10O2S,5,NA,1,2.145686042235967,10.728430211179836,NA,2.145686042235967
Dimethylsulfoniopropionate,220623_Smp_MU10_B,KM1906,6.279562375503354,C5H10O2S,5,NA,1,6.279562375503354,31.39781187751677,NA,6.279562375503354
Dimethylsulfoniopropionate,220623_Smp_MU10_C,KM1906,11.497281540441344,C5H10O2S,5,NA,1,11.497281540441344,57.48640770220672,NA,11.497281540441344
Dimethylsulfoniopropionate,220623_Smp_MU11_A,KM1906,12.534126835995659,C5H10O2S,5,NA,1,12.534126835995659,62.67063417997829,NA,12.534126835995659
Dimethylsulfoniopropionate,220623_Smp_MU11_B,KM1906,19.779043892421573,C5H10O2S,5,NA,1,19.779043892421573,98.89521946210786,NA,19.779043892421573
Dimethylsulfoniopropionate,220623_Smp_MU11_C,KM1906,15.34442114347781,C5H10O2S,5,NA,1,15.34442114347781,76.72210571738904,NA,15.34442114347781
Dimethylsulfoniopropionate,220623_Smp_MU12_A,KM1906,14.94605882452385,C5H10O2S,5,NA,1,14.94605882452385,74.73029412261926,NA,14.94605882452385
Dimethylsulfoniopropionate,220623_Smp_MU12_B,KM1906,4.124300038732011,C5H10O2S,5,NA,1,4.124300038732011,20.621500193660054,NA,4.124300038732011
Dimethylsulfoniopropionate,220623_Smp_MU12_C,KM1906,13.603611607223392,C5H10O2S,5,NA,1,13.603611607223392,68.01805803611697,NA,13.603611607223392
Dimethylsulfoniopropionate,220623_Smp_MU13_A,KM1906,3.7358489175504266,C5H10O2S,5,NA,1,3.7358489175504266,18.679244587752134,NA,3.7358489175504266
Dimethylsulfoniopropionate,220623_Smp_MU13_B,KM1906,3.7605192560713716,C5H10O2S,5,NA,1,3.7605192560713716,18.80259628035686,NA,3.7605192560713716
Dimethylsulfoniopropionate,220623_Smp_MU13_C,KM1906,0.9036298517720194,C5H10O2S,5,NA,1,0.9036298517720194,4.518149258860097,NA,0.9036298517720194
Dimethylsulfoniopropionate,220623_Smp_MU14_A,KM1906,9.18108129950595,C5H10O2S,5,NA,1,9.18108129950595,45.905406497529746,NA,9.18108129950595
Dimethylsulfoniopropionate,220623_Smp_MU14_B,KM1906,8.015559420782663,C5H10O2S,5,NA,1,8.015559420782663,40.07779710391332,NA,8.015559420782663
Dimethylsulfoniopropionate,220623_Smp_MU14_C,KM1906,4.449842056666529,C5H10O2S,5,NA,1,4.449842056666529,22.249210283332644,NA,4.449842056666529
Dimethylsulfoniopropionate,220623_Smp_MU15_A,KM1906,3.1221596524348154,C5H10O2S,5,NA,1,3.1221596524348154,15.610798262174077,NA,3.1221596524348154
Dimethylsulfoniopropionate,220623_Smp_MU15_B,KM1906,8.002056462606173,C5H10O2S,5,NA,1,8.002056462606173,40.01028231303087,NA,8.002056462606173
Dimethylsulfoniopropionate,220623_Smp_MU15_C,KM1906,4.890368149561006,C5H10O2S,5,NA,1,4.890368149561006,24.45184074780503,NA,4.890368149561006
Dimethylsulfoniopropionate,220623_Smp_MU16_A,KM1906,6.6756964180152485,C5H10O2S,5,NA,1,6.6756964180152485,33.37848209007624,NA,6.6756964180152485
Dimethylsulfoniopropionate,220623_Smp_MU16_B,KM1906,6.877454701625049,C5H10O2S,5,NA,1,6.877454701625049,34.38727350812525,NA,6.877454701625049
Dimethylsulfoniopropionate,220623_Smp_MU16_C,KM1906,2.948422394142642,C5H10O2S,5,NA,1,2.948422394142642,14.74211197071321,NA,2.948422394142642
Dimethylsulfoniopropionate,220623_Smp_MU17_A,KM1906,6.782114816817672,C5H10O2S,5,NA,1,6.782114816817672,33.91057408408836,NA,6.782114816817672
Dimethylsulfoniopropionate,220623_Smp_MU17_B,KM1906,10.026118979117387,C5H10O2S,5,NA,1,10.026118979117387,50.13059489558693,NA,10.026118979117387
Dimethylsulfoniopropionate,220623_Smp_MU2_A,KM1906,2.1524346851641245,C5H10O2S,5,NA,1,2.1524346851641245,10.762173425820622,NA,2.1524346851641245
Dimethylsulfoniopropionate,220623_Smp_MU2_B,KM1906,1.7201498826171793,C5H10O2S,5,NA,1,1.7201498826171793,8.600749413085897,NA,1.7201498826171793
Dimethylsulfoniopropionate,220623_Smp_MU2_C,KM1906,3.033258087372691,C5H10O2S,5,NA,1,3.033258087372691,15.166290436863454,NA,3.033258087372691
Dimethylsulfoniopropionate,220623_Smp_MU3_A,KM1906,2.560419858948227,C5H10O2S,5,NA,1,2.560419858948227,12.802099294741137,NA,2.560419858948227
Dimethylsulfoniopropionate,220623_Smp_MU3_B,KM1906,3.049460360912442,C5H10O2S,5,NA,1,3.049460360912442,15.247301804562209,NA,3.049460360912442
Dimethylsulfoniopropionate,220623_Smp_MU3_C,KM1906,4.437281649025776,C5H10O2S,5,NA,1,4.437281649025776,22.18640824512888,NA,4.437281649025776
Dimethylsulfoniopropionate,220623_Smp_MU4_A,KM1906,3.3016320991172226,C5H10O2S,5,NA,1,3.3016320991172226,16.50816049558611,NA,3.3016320991172226
Dimethylsulfoniopropionate,220623_Smp_MU4_B,KM1906,3.481258880177722,C5H10O2S,5,NA,1,3.481258880177722,17.40629440088861,NA,3.481258880177722
Dimethylsulfoniopropionate,220623_Smp_MU4_C,KM1906,2.7220218972660972,C5H10O2S,5,NA,1,2.7220218972660972,13.610109486330487,NA,2.7220218972660972
Dimethylsulfoniopropionate,220623_Smp_MU5_A,KM1906,2.065291303009564,C5H10O2S,5,NA,1,2.065291303009564,10.32645651504782,NA,2.065291303009564
Dimethylsulfoniopropionate,220623_Smp_MU5_B,KM1906,2.3266474729643,C5H10O2S,5,NA,1,2.3266474729643,11.6332373648215,NA,2.3266474729643
Dimethylsulfoniopropionate,220623_Smp_MU5_C,KM1906,3.208118465059507,C5H10O2S,5,NA,1,3.208118465059507,16.040592325297535,NA,3.208118465059507
Dimethylsulfoniopropionate,220623_Smp_MU6_A,KM1906,2.64770906700062,C5H10O2S,5,NA,1,2.64770906700062,13.2385453350031,NA,2.64770906700062
Dimethylsulfoniopropionate,220623_Smp_MU6_B,KM1906,3.193983752223529,C5H10O2S,5,NA,1,3.193983752223529,15.969918761117645,NA,3.193983752223529
Dimethylsulfoniopropionate,220623_Smp_MU6_C,KM1906,2.9676985925238744,C5H10O2S,5,NA,1,2.9676985925238744,14.838492962619371,NA,2.9676985925238744
Dimethylsulfoniopropionate,220623_Smp_MU7_A,KM1906,2.5577363788121232,C5H10O2S,5,NA,1,2.5577363788121232,12.788681894060616,NA,2.5577363788121232
Dimethylsulfoniopropionate,220623_Smp_MU7_B,KM1906,4.281025772472805,C5H10O2S,5,NA,1,4.281025772472805,21.405128862364027,NA,4.281025772472805
Dimethylsulfoniopropionate,220623_Smp_MU7_C,KM1906,3.616513936669598,C5H10O2S,5,NA,1,3.616513936669598,18.08256968334799,NA,3.616513936669598
Dimethylsulfoniopropionate,220623_Smp_MU8_A,KM1906,4.5492560854395725,C5H10O2S,5,NA,1,4.5492560854395725,22.746280427197863,NA,4.5492560854395725
Dimethylsulfoniopropionate,220623_Smp_MU8_B,KM1906,4.311134920654842,C5H10O2S,5,NA,1,4.311134920654842,21.555674603274213,NA,4.311134920654842
Dimethylsulfoniopropionate,220623_Smp_MU8_C,KM1906,2.997551777258014,C5H10O2S,5,NA,1,2.997551777258014,14.98775888629007,NA,2.997551777258014
Dimethylsulfoniopropionate,220623_Smp_MU9_A,KM1906,3.06044291815786,C5H10O2S,5,NA,1,3.06044291815786,15.302214590789301,NA,3.06044291815786
Dimethylsulfoniopropionate,220623_Smp_MU9_B,KM1906,0.6811671859169341,C5H10O2S,5,NA,1,0.6811671859169341,3.4058359295846707,NA,0.6811671859169341
Dimethylsulfoniopropionate,220623_Smp_MU9_C,KM1906,2.802390402011691,C5H10O2S,5,NA,1,2.802390402011691,14.011952010058454,NA,2.802390402011691
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Full1,KinExp,4.7476690016809915,C5H10O2S,5,NA,1,4.7476690016809915,23.738345008404956,NA,4.7476690016809915
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Full2,KinExp,4.81122480274128,C5H10O2S,5,NA,1,4.81122480274128,24.0561240137064,NA,4.81122480274128
Dimethylsulfoniopropionate,240102_Poo_PooKinDissSept23_Full3,KinExp,5.140792523584219,C5H10O2S,5,NA,1,5.140792523584219,25.703962617921093,NA,5.140792523584219
