SampID,MF,Area,Batch
211221_Smp_8102_F,"Thymine, 2H4",122622560,Cyano
211221_Smp_8501_B,"Thymine, 2H4",125578392,Cyano
211221_Smp_8501_C,"Thymine, 2H4",124039528,Cyano
211221_Smp_8501_D,"Thymine, 2H4",115490624,Cyano
211221_Smp_As9601_A,"Thymine, 2H4",125533896,Cyano
211221_Smp_As9601_B,"Thymine, 2H4",131371440,Cyano
211221_Smp_As9601_C,"Thymine, 2H4",123769288,Cyano
211221_Smp_MED4_D,"Thymine, 2H4",126168608,Cyano
211221_Smp_MED4_E,"Thymine, 2H4",129355744,Cyano
211221_Smp_MED4_F,"Thymine, 2H4",123257952,Cyano
211221_Smp_Nat_A,"Thymine, 2H4",114689240,Cyano
211221_Smp_Nat_B,"Thymine, 2H4",126142600,Cyano
211221_Smp_Nat_C,"Thymine, 2H4",120104512,Cyano
211221_Poo_TruePooCyanos_Full1,"Sulfoacetic acid, 13C2",11555688,Cyano
211221_Poo_TruePooCyanos_Full2,"Sulfoacetic acid, 13C2",13020786,Cyano
211221_Poo_TruePooCyanos_Full3,"Sulfoacetic acid, 13C2",13790045,Cyano
211221_Poo_TruePooCyanos_Half1,"Sulfoacetic acid, 13C2",8579975,Cyano
211221_Poo_TruePooCyanos_Half2,"Sulfoacetic acid, 13C2",10260046,Cyano
211221_Poo_TruePooCyanos_Half3,"Sulfoacetic acid, 13C2",9936030,Cyano
211221_Blk_MediaBlk_1314P,"Sulfoacetic acid, 13C2",17860558,Cyano
211221_Blk_MediaBlk_A,"Sulfoacetic acid, 13C2",4919932,Cyano
211221_Blk_MediaBlk_As9601,"Sulfoacetic acid, 13C2",17541422,Cyano
211221_Blk_MediaBlk_C,"Sulfoacetic acid, 13C2",3130982,Cyano
211221_Blk_MediaBlk_Nat,"Sulfoacetic acid, 13C2",17181342,Cyano
211221_Smp_1314P_A,"Sulfoacetic acid, 13C2",18786010,Cyano
211221_Smp_1314P_B,"Sulfoacetic acid, 13C2",13674114,Cyano
211221_Smp_1314P_C,"Sulfoacetic acid, 13C2",10470269,Cyano
211221_Smp_7803_B,"Sulfoacetic acid, 13C2",2572623,Cyano
211221_Smp_7803_F,"Sulfoacetic acid, 13C2",4102394,Cyano
211221_Smp_8102_A,"Sulfoacetic acid, 13C2",3240994,Cyano
211221_Smp_8102_F,"Sulfoacetic acid, 13C2",3988301,Cyano
211221_Smp_8501_B,"Sulfoacetic acid, 13C2",3912505,Cyano
211221_Smp_8501_C,"Sulfoacetic acid, 13C2",4562610,Cyano
211221_Smp_8501_D,"Sulfoacetic acid, 13C2",3889262,Cyano
211221_Smp_As9601_A,"Sulfoacetic acid, 13C2",21454462,Cyano
211221_Smp_As9601_B,"Sulfoacetic acid, 13C2",17020182,Cyano
211221_Smp_As9601_C,"Sulfoacetic acid, 13C2",18306720,Cyano
211221_Smp_MED4_D,"Sulfoacetic acid, 13C2",5331213,Cyano
211221_Smp_MED4_E,"Sulfoacetic acid, 13C2",3010613,Cyano
211221_Smp_MED4_F,"Sulfoacetic acid, 13C2",6015320,Cyano
211221_Smp_Nat_A,"Sulfoacetic acid, 13C2",19164996,Cyano
211221_Smp_Nat_B,"Sulfoacetic acid, 13C2",19544924,Cyano
211221_Smp_Nat_C,"Sulfoacetic acid, 13C2",19405356,Cyano
211221_Poo_TruePooCyanos_Full1,"L-Cysteic acid, 2H3",6540113,Cyano
211221_Poo_TruePooCyanos_Full2,"L-Cysteic acid, 2H3",6105322,Cyano
211221_Poo_TruePooCyanos_Full3,"L-Cysteic acid, 2H3",6884541,Cyano
211221_Poo_TruePooCyanos_Half1,"L-Cysteic acid, 2H3",3253724,Cyano
211221_Poo_TruePooCyanos_Half2,"L-Cysteic acid, 2H3",3130537,Cyano
211221_Poo_TruePooCyanos_Half3,"L-Cysteic acid, 2H3",3220326,Cyano
211221_Blk_MediaBlk_1314P,"L-Cysteic acid, 2H3",7004670,Cyano
211221_Blk_MediaBlk_A,"L-Cysteic acid, 2H3",6313199,Cyano
211221_Blk_MediaBlk_As9601,"L-Cysteic acid, 2H3",6973784,Cyano
211221_Blk_MediaBlk_C,"L-Cysteic acid, 2H3",6009567,Cyano
211221_Blk_MediaBlk_Nat,"L-Cysteic acid, 2H3",5862164,Cyano
211221_Smp_1314P_A,"L-Cysteic acid, 2H3",7788722,Cyano
211221_Smp_1314P_B,"L-Cysteic acid, 2H3",6872875,Cyano
211221_Smp_1314P_C,"L-Cysteic acid, 2H3",6306575,Cyano
211221_Smp_7803_B,"L-Cysteic acid, 2H3",8037720,Cyano
211221_Smp_7803_F,"L-Cysteic acid, 2H3",10037319,Cyano
211221_Smp_8102_A,"L-Cysteic acid, 2H3",7090496,Cyano
211221_Smp_8102_F,"L-Cysteic acid, 2H3",6599103,Cyano
211221_Smp_8501_B,"L-Cysteic acid, 2H3",5947160,Cyano
211221_Smp_8501_C,"L-Cysteic acid, 2H3",5453687,Cyano
211221_Smp_8501_D,"L-Cysteic acid, 2H3",5632760,Cyano
211221_Smp_As9601_A,"L-Cysteic acid, 2H3",8107940,Cyano
211221_Smp_As9601_B,"L-Cysteic acid, 2H3",8198224,Cyano
211221_Smp_As9601_C,"L-Cysteic acid, 2H3",5759873,Cyano
211221_Smp_MED4_D,"L-Cysteic acid, 2H3",7249633,Cyano
211221_Smp_MED4_E,"L-Cysteic acid, 2H3",6930955,Cyano
211221_Smp_MED4_F,"L-Cysteic acid, 2H3",7284300,Cyano
211221_Smp_Nat_A,"L-Cysteic acid, 2H3",7498604,Cyano
211221_Smp_Nat_B,"L-Cysteic acid, 2H3",6526316,Cyano
211221_Smp_Nat_C,"L-Cysteic acid, 2H3",7030613,Cyano
211221_Poo_TruePooCyanos_Full1,"3-Sulfolactate, 13C3",4176052,Cyano
211221_Poo_TruePooCyanos_Full2,"3-Sulfolactate, 13C3",3437252,Cyano
211221_Poo_TruePooCyanos_Full3,"3-Sulfolactate, 13C3",3621236,Cyano
211221_Poo_TruePooCyanos_Half1,"3-Sulfolactate, 13C3",1838647,Cyano
211221_Poo_TruePooCyanos_Half2,"3-Sulfolactate, 13C3",1545833,Cyano
211221_Poo_TruePooCyanos_Half3,"3-Sulfolactate, 13C3",1388194,Cyano
211221_Blk_MediaBlk_1314P,"3-Sulfolactate, 13C3",3420603,Cyano
211221_Blk_MediaBlk_A,"3-Sulfolactate, 13C3",2505897,Cyano
211221_Blk_MediaBlk_As9601,"3-Sulfolactate, 13C3",4214316,Cyano
211221_Blk_MediaBlk_C,"3-Sulfolactate, 13C3",2537372,Cyano
211221_Blk_MediaBlk_Nat,"3-Sulfolactate, 13C3",2979952,Cyano
211221_Smp_1314P_A,"3-Sulfolactate, 13C3",3964009,Cyano
211221_Smp_1314P_B,"3-Sulfolactate, 13C3",3577898,Cyano
211221_Smp_1314P_C,"3-Sulfolactate, 13C3",3170275,Cyano
211221_Smp_7803_B,"3-Sulfolactate, 13C3",2549518,Cyano
211221_Smp_7803_F,"3-Sulfolactate, 13C3",4935659,Cyano
211221_Smp_8102_A,"3-Sulfolactate, 13C3",4249685,Cyano
211221_Smp_8102_F,"3-Sulfolactate, 13C3",4266715,Cyano
211221_Smp_8501_B,"3-Sulfolactate, 13C3",2451483,Cyano
211221_Smp_8501_C,"3-Sulfolactate, 13C3",2673054,Cyano
211221_Smp_8501_D,"3-Sulfolactate, 13C3",2784337,Cyano
211221_Smp_As9601_A,"3-Sulfolactate, 13C3",4259957,Cyano
211221_Smp_As9601_B,"3-Sulfolactate, 13C3",5799634,Cyano
211221_Smp_As9601_C,"3-Sulfolactate, 13C3",2623924,Cyano
211221_Smp_MED4_D,"3-Sulfolactate, 13C3",2851953,Cyano
211221_Smp_MED4_E,"3-Sulfolactate, 13C3",2343311,Cyano
211221_Smp_MED4_F,"3-Sulfolactate, 13C3",2758657,Cyano
211221_Smp_Nat_A,"3-Sulfolactate, 13C3",4003800,Cyano
211221_Smp_Nat_B,"3-Sulfolactate, 13C3",3423844,Cyano
211221_Smp_Nat_C,"3-Sulfolactate, 13C3",2775685,Cyano
211221_Poo_TruePooCyanos_Full1,Inj_vol,2,Cyano
211221_Poo_TruePooCyanos_Full2,Inj_vol,2,Cyano
211221_Poo_TruePooCyanos_Full3,Inj_vol,2,Cyano
211221_Poo_TruePooCyanos_Half1,Inj_vol,1,Cyano
211221_Poo_TruePooCyanos_Half2,Inj_vol,1,Cyano
211221_Poo_TruePooCyanos_Half3,Inj_vol,1,Cyano
211221_Blk_MediaBlk_1314P,Inj_vol,2,Cyano
211221_Blk_MediaBlk_A,Inj_vol,2,Cyano
211221_Blk_MediaBlk_As9601,Inj_vol,2,Cyano
211221_Blk_MediaBlk_C,Inj_vol,2,Cyano
211221_Blk_MediaBlk_Nat,Inj_vol,2,Cyano
211221_Smp_1314P_A,Inj_vol,2,Cyano
211221_Smp_1314P_B,Inj_vol,2,Cyano
211221_Smp_1314P_C,Inj_vol,2,Cyano
211221_Smp_7803_B,Inj_vol,2,Cyano
211221_Smp_7803_F,Inj_vol,2,Cyano
211221_Smp_8102_A,Inj_vol,2,Cyano
211221_Smp_8102_F,Inj_vol,2,Cyano
211221_Smp_8501_B,Inj_vol,2,Cyano
211221_Smp_8501_C,Inj_vol,2,Cyano
211221_Smp_8501_D,Inj_vol,2,Cyano
211221_Smp_As9601_A,Inj_vol,2,Cyano
211221_Smp_As9601_B,Inj_vol,2,Cyano
211221_Smp_As9601_C,Inj_vol,2,Cyano
211221_Smp_MED4_D,Inj_vol,2,Cyano
211221_Smp_MED4_E,Inj_vol,2,Cyano
211221_Smp_MED4_F,Inj_vol,2,Cyano
211221_Smp_Nat_A,Inj_vol,2,Cyano
211221_Smp_Nat_B,Inj_vol,2,Cyano
211221_Smp_Nat_C,Inj_vol,2,Cyano
211215_Poo_TruePooDiatoms_Full1,"Arsenobetaine, 13C2",961259776,Diatom
211215_Poo_TruePooDiatoms_Full2,"Arsenobetaine, 13C2",1005938560,Diatom
211215_Poo_TruePooDiatoms_Full3,"Arsenobetaine, 13C2",930399424,Diatom
211215_Poo_TruePooDiatoms_Half1,"Arsenobetaine, 13C2",566520384,Diatom
211215_Poo_TruePooDiatoms_Half2,"Arsenobetaine, 13C2",557213888,Diatom
211215_Poo_TruePooDiatoms_Half3,"Arsenobetaine, 13C2",546268608,Diatom
211215_Blk_MediaBlk_A,"Arsenobetaine, 13C2",1249504000,Diatom
211215_Blk_MediaBlk_B,"Arsenobetaine, 13C2",1187534592,Diatom
211215_Blk_MediaBlk_Fc,"Arsenobetaine, 13C2",977849152,Diatom
211215_Blk_MediaBlk_Pc55x,"Arsenobetaine, 13C2",1209640320,Diatom
211215_Blk_MediaBlk_Z,"Arsenobetaine, 13C2",1278923136,Diatom
211215_Smp_Cy_A,"Arsenobetaine, 13C2",896612672,Diatom
211215_Smp_Cy_B,"Arsenobetaine, 13C2",783918080,Diatom
211215_Smp_Cy_C,"Arsenobetaine, 13C2",713729024,Diatom
211215_Smp_Fc_A,"Arsenobetaine, 13C2",862908352,Diatom
211215_Smp_Fc_B,"Arsenobetaine, 13C2",1028341312,Diatom
211215_Smp_Fc_C,"Arsenobetaine, 13C2",859734144,Diatom
211215_Smp_Np_A,"Arsenobetaine, 13C2",1351595008,Diatom
211215_Smp_Np_C,"Arsenobetaine, 13C2",1315110016,Diatom
211215_Smp_Np_F,"Arsenobetaine, 13C2",1301486208,Diatom
211215_Smp_Pc55x_A,"Arsenobetaine, 13C2",1285292288,Diatom
211215_Smp_Pc55x_B,"Arsenobetaine, 13C2",1336488832,Diatom
211215_Smp_Pc55x_C,"Arsenobetaine, 13C2",1379903488,Diatom
211215_Smp_Pt_C,"Arsenobetaine, 13C2",568592064,Diatom
211215_Smp_Pt_F,"Arsenobetaine, 13C2",478000384,Diatom
211215_Smp_To_A,"Arsenobetaine, 13C2",1075204480,Diatom
211215_Smp_To_B,"Arsenobetaine, 13C2",976929536,Diatom
211215_Smp_To_C,"Arsenobetaine, 13C2",1081571968,Diatom
211215_Smp_Tp_A,"Arsenobetaine, 13C2",814931904,Diatom
211215_Smp_Tp_E,"Arsenobetaine, 13C2",890825216,Diatom
211215_Smp_Tp_F,"Arsenobetaine, 13C2",906967872,Diatom
211215_Poo_TruePooDiatoms_Full1,"Cytosine, 13C2, 15N3",223297488,Diatom
211215_Poo_TruePooDiatoms_Full2,"Cytosine, 13C2, 15N3",212631360,Diatom
211215_Poo_TruePooDiatoms_Full3,"Cytosine, 13C2, 15N3",188451888,Diatom
211215_Poo_TruePooDiatoms_Half1,"Cytosine, 13C2, 15N3",120281168,Diatom
211215_Poo_TruePooDiatoms_Half2,"Cytosine, 13C2, 15N3",102723384,Diatom
211215_Poo_TruePooDiatoms_Half3,"Cytosine, 13C2, 15N3",97599288,Diatom
211215_Blk_MediaBlk_A,"Cytosine, 13C2, 15N3",237389648,Diatom
211215_Blk_MediaBlk_B,"Cytosine, 13C2, 15N3",199698368,Diatom
211215_Blk_MediaBlk_Fc,"Cytosine, 13C2, 15N3",152667296,Diatom
211215_Blk_MediaBlk_Pc55x,"Cytosine, 13C2, 15N3",203626288,Diatom
211215_Blk_MediaBlk_Z,"Cytosine, 13C2, 15N3",204204192,Diatom
211215_Smp_Cy_A,"Cytosine, 13C2, 15N3",232143072,Diatom
211215_Smp_Cy_B,"Cytosine, 13C2, 15N3",198892096,Diatom
211215_Smp_Cy_C,"Cytosine, 13C2, 15N3",192904240,Diatom
211215_Smp_Fc_A,"Cytosine, 13C2, 15N3",150093184,Diatom
211215_Smp_Fc_B,"Cytosine, 13C2, 15N3",195465472,Diatom
211215_Smp_Fc_C,"Cytosine, 13C2, 15N3",146158928,Diatom
211215_Smp_Np_A,"Cytosine, 13C2, 15N3",218155392,Diatom
211215_Smp_Np_C,"Cytosine, 13C2, 15N3",244679888,Diatom
211215_Smp_Np_F,"Cytosine, 13C2, 15N3",207777168,Diatom
211215_Smp_Pc55x_A,"Cytosine, 13C2, 15N3",204891072,Diatom
211215_Smp_Pc55x_B,"Cytosine, 13C2, 15N3",201911632,Diatom
211215_Smp_Pc55x_C,"Cytosine, 13C2, 15N3",232236928,Diatom
211215_Smp_Pt_C,"Cytosine, 13C2, 15N3",185997280,Diatom
211215_Smp_Pt_F,"Cytosine, 13C2, 15N3",159617072,Diatom
211215_Smp_To_A,"Cytosine, 13C2, 15N3",225287936,Diatom
211215_Smp_To_B,"Cytosine, 13C2, 15N3",214223584,Diatom
211215_Smp_To_C,"Cytosine, 13C2, 15N3",217253520,Diatom
211215_Smp_Tp_A,"Cytosine, 13C2, 15N3",215440048,Diatom
211215_Smp_Tp_E,"Cytosine, 13C2, 15N3",188801632,Diatom
211215_Smp_Tp_F,"Cytosine, 13C2, 15N3",194047984,Diatom
211215_Poo_TruePooDiatoms_Full1,"DL-Alanine, 2H3",30204136,Diatom
211215_Poo_TruePooDiatoms_Full2,"DL-Alanine, 2H3",30981952,Diatom
211215_Poo_TruePooDiatoms_Full3,"DL-Alanine, 2H3",30191522,Diatom
211215_Poo_TruePooDiatoms_Half1,"DL-Alanine, 2H3",15750729,Diatom
211215_Poo_TruePooDiatoms_Half2,"DL-Alanine, 2H3",16596120,Diatom
211215_Poo_TruePooDiatoms_Half3,"DL-Alanine, 2H3",17487976,Diatom
211215_Blk_MediaBlk_A,"DL-Alanine, 2H3",16079338,Diatom
211215_Blk_MediaBlk_B,"DL-Alanine, 2H3",13147799,Diatom
211215_Blk_MediaBlk_Fc,"DL-Alanine, 2H3",10404875,Diatom
211215_Blk_MediaBlk_Pc55x,"DL-Alanine, 2H3",17662164,Diatom
211215_Blk_MediaBlk_Z,"DL-Alanine, 2H3",8769,Diatom
211215_Smp_Cy_A,"DL-Alanine, 2H3",14022612,Diatom
211215_Smp_Cy_B,"DL-Alanine, 2H3",14217565,Diatom
211215_Smp_Cy_C,"DL-Alanine, 2H3",15326793,Diatom
211215_Smp_Fc_A,"DL-Alanine, 2H3",9885040,Diatom
211215_Smp_Fc_B,"DL-Alanine, 2H3",13743409,Diatom
211215_Smp_Fc_C,"DL-Alanine, 2H3",10602769,Diatom
211215_Smp_Np_A,"DL-Alanine, 2H3",22006148,Diatom
211215_Smp_Np_C,"DL-Alanine, 2H3",27725996,Diatom
211215_Smp_Np_F,"DL-Alanine, 2H3",12985021,Diatom
211215_Smp_Pc55x_A,"DL-Alanine, 2H3",21685184,Diatom
211215_Smp_Pc55x_B,"DL-Alanine, 2H3",13426226,Diatom
211215_Smp_Pc55x_C,"DL-Alanine, 2H3",13209667,Diatom
211215_Smp_Pt_C,"DL-Alanine, 2H3",11559554,Diatom
211215_Smp_Pt_F,"DL-Alanine, 2H3",20710798,Diatom
211215_Smp_To_A,"DL-Alanine, 2H3",13633322,Diatom
211215_Smp_To_B,"DL-Alanine, 2H3",15257699,Diatom
211215_Smp_To_C,"DL-Alanine, 2H3",15811044,Diatom
211215_Smp_Tp_A,"DL-Alanine, 2H3",24670040,Diatom
211215_Smp_Tp_E,"DL-Alanine, 2H3",23383602,Diatom
211215_Smp_Tp_F,"DL-Alanine, 2H3",18899584,Diatom
211215_Poo_TruePooDiatoms_Full1,"Glycine betaine, 13C5, 15N",341721184,Diatom
211215_Poo_TruePooDiatoms_Full2,"Glycine betaine, 13C5, 15N",350084384,Diatom
211215_Poo_TruePooDiatoms_Full3,"Glycine betaine, 13C5, 15N",314965472,Diatom
211215_Poo_TruePooDiatoms_Half1,"Glycine betaine, 13C5, 15N",260599216,Diatom
211215_Poo_TruePooDiatoms_Half2,"Glycine betaine, 13C5, 15N",249165888,Diatom
211215_Poo_TruePooDiatoms_Half3,"Glycine betaine, 13C5, 15N",245151760,Diatom
211215_Blk_MediaBlk_A,"Glycine betaine, 13C5, 15N",775368384,Diatom
211215_Blk_MediaBlk_B,"Glycine betaine, 13C5, 15N",720163072,Diatom
211215_Blk_MediaBlk_Fc,"Glycine betaine, 13C5, 15N",616449152,Diatom
211215_Blk_MediaBlk_Pc55x,"Glycine betaine, 13C5, 15N",736255040,Diatom
211215_Blk_MediaBlk_Z,"Glycine betaine, 13C5, 15N",774750784,Diatom
211215_Smp_Cy_A,"Glycine betaine, 13C5, 15N",272836032,Diatom
211215_Smp_Cy_B,"Glycine betaine, 13C5, 15N",239415376,Diatom
211215_Smp_Cy_C,"Glycine betaine, 13C5, 15N",206745824,Diatom
211215_Smp_Fc_A,"Glycine betaine, 13C5, 15N",452503904,Diatom
211215_Smp_Fc_B,"Glycine betaine, 13C5, 15N",549452736,Diatom
211215_Smp_Fc_C,"Glycine betaine, 13C5, 15N",450890880,Diatom
211215_Smp_Np_A,"Glycine betaine, 13C5, 15N",805116032,Diatom
211215_Smp_Np_C,"Glycine betaine, 13C5, 15N",799969280,Diatom
211215_Smp_Np_F,"Glycine betaine, 13C5, 15N",775133760,Diatom
211215_Smp_Pc55x_A,"Glycine betaine, 13C5, 15N",752022528,Diatom
211215_Smp_Pc55x_B,"Glycine betaine, 13C5, 15N",783273536,Diatom
211215_Smp_Pc55x_C,"Glycine betaine, 13C5, 15N",820349376,Diatom
211215_Smp_Pt_C,"Glycine betaine, 13C5, 15N",111340104,Diatom
211215_Smp_Pt_F,"Glycine betaine, 13C5, 15N",88345280,Diatom
211215_Smp_To_A,"Glycine betaine, 13C5, 15N",582649728,Diatom
211215_Smp_To_B,"Glycine betaine, 13C5, 15N",507727968,Diatom
211215_Smp_To_C,"Glycine betaine, 13C5, 15N",569384448,Diatom
211215_Smp_Tp_A,"Glycine betaine, 13C5, 15N",276790848,Diatom
211215_Smp_Tp_E,"Glycine betaine, 13C5, 15N",310903936,Diatom
211215_Smp_Tp_F,"Glycine betaine, 13C5, 15N",316203424,Diatom
211215_Poo_TruePooDiatoms_Full1,"Guanine, 13C, 15N2",198987728,Diatom
211215_Poo_TruePooDiatoms_Full2,"Guanine, 13C, 15N2",157603744,Diatom
211215_Poo_TruePooDiatoms_Full3,"Guanine, 13C, 15N2",128491320,Diatom
211215_Poo_TruePooDiatoms_Half1,"Guanine, 13C, 15N2",104006184,Diatom
211215_Poo_TruePooDiatoms_Half2,"Guanine, 13C, 15N2",70565640,Diatom
211215_Poo_TruePooDiatoms_Half3,"Guanine, 13C, 15N2",66122360,Diatom
211215_Blk_MediaBlk_A,"Guanine, 13C, 15N2",237339984,Diatom
211215_Blk_MediaBlk_B,"Guanine, 13C, 15N2",134961968,Diatom
211215_Blk_MediaBlk_Fc,"Guanine, 13C, 15N2",123211776,Diatom
211215_Blk_MediaBlk_Pc55x,"Guanine, 13C, 15N2",138587504,Diatom
211215_Blk_MediaBlk_Z,"Guanine, 13C, 15N2",115845848,Diatom
211215_Smp_Cy_A,"Guanine, 13C, 15N2",256732576,Diatom
211215_Smp_Cy_B,"Guanine, 13C, 15N2",206110400,Diatom
211215_Smp_Cy_C,"Guanine, 13C, 15N2",210084336,Diatom
211215_Smp_Fc_A,"Guanine, 13C, 15N2",126979848,Diatom
211215_Smp_Fc_B,"Guanine, 13C, 15N2",134683520,Diatom
211215_Smp_Fc_C,"Guanine, 13C, 15N2",106883128,Diatom
211215_Smp_Np_A,"Guanine, 13C, 15N2",159418096,Diatom
211215_Smp_Np_C,"Guanine, 13C, 15N2",248763696,Diatom
211215_Smp_Np_F,"Guanine, 13C, 15N2",124894552,Diatom
211215_Smp_Pc55x_A,"Guanine, 13C, 15N2",120765264,Diatom
211215_Smp_Pc55x_B,"Guanine, 13C, 15N2",183114368,Diatom
211215_Smp_Pc55x_C,"Guanine, 13C, 15N2",166533648,Diatom
211215_Smp_Pt_C,"Guanine, 13C, 15N2",212493808,Diatom
211215_Smp_Pt_F,"Guanine, 13C, 15N2",142684368,Diatom
211215_Smp_To_A,"Guanine, 13C, 15N2",210739856,Diatom
211215_Smp_To_B,"Guanine, 13C, 15N2",191022064,Diatom
211215_Smp_To_C,"Guanine, 13C, 15N2",240407456,Diatom
211215_Smp_Tp_A,"Guanine, 13C, 15N2",221892912,Diatom
211215_Smp_Tp_E,"Guanine, 13C, 15N2",145850224,Diatom
211215_Smp_Tp_F,"Guanine, 13C, 15N2",149527632,Diatom
211215_Poo_TruePooDiatoms_Full1,"Homarine, 2H3",3737043200,Diatom
211215_Poo_TruePooDiatoms_Full2,"Homarine, 2H3",3768359424,Diatom
211215_Poo_TruePooDiatoms_Full3,"Homarine, 2H3",3526482944,Diatom
211215_Poo_TruePooDiatoms_Half1,"Homarine, 2H3",1965760128,Diatom
211215_Poo_TruePooDiatoms_Half2,"Homarine, 2H3",1965846784,Diatom
211215_Poo_TruePooDiatoms_Half3,"Homarine, 2H3",1946748160,Diatom
211215_Blk_MediaBlk_A,"Homarine, 2H3",3439466752,Diatom
211215_Blk_MediaBlk_B,"Homarine, 2H3",3240399104,Diatom
211215_Blk_MediaBlk_Fc,"Homarine, 2H3",2563864064,Diatom
211215_Blk_MediaBlk_Pc55x,"Homarine, 2H3",3202622720,Diatom
211215_Blk_MediaBlk_Z,"Homarine, 2H3",3397068800,Diatom
211215_Smp_Cy_A,"Homarine, 2H3",2563645952,Diatom
211215_Smp_Cy_B,"Homarine, 2H3",2492276480,Diatom
211215_Smp_Cy_C,"Homarine, 2H3",2001696896,Diatom
211215_Smp_Fc_A,"Homarine, 2H3",2264829440,Diatom
211215_Smp_Fc_B,"Homarine, 2H3",2719504384,Diatom
211215_Smp_Fc_C,"Homarine, 2H3",2169496320,Diatom
211215_Smp_Np_A,"Homarine, 2H3",3536069632,Diatom
211215_Smp_Np_C,"Homarine, 2H3",3555379200,Diatom
211215_Smp_Np_F,"Homarine, 2H3",3506927360,Diatom
211215_Smp_Pc55x_A,"Homarine, 2H3",3567172352,Diatom
211215_Smp_Pc55x_B,"Homarine, 2H3",3682942976,Diatom
211215_Smp_Pc55x_C,"Homarine, 2H3",3806148608,Diatom
211215_Smp_Pt_C,"Homarine, 2H3",3940968704,Diatom
211215_Smp_Pt_F,"Homarine, 2H3",3767997696,Diatom
211215_Smp_To_A,"Homarine, 2H3",3312058880,Diatom
211215_Smp_To_B,"Homarine, 2H3",3080526848,Diatom
211215_Smp_To_C,"Homarine, 2H3",3317585664,Diatom
211215_Smp_Tp_A,"Homarine, 2H3",3457769216,Diatom
211215_Smp_Tp_E,"Homarine, 2H3",3506214656,Diatom
211215_Smp_Tp_F,"Homarine, 2H3",3524154112,Diatom
211215_Poo_TruePooDiatoms_Full1,"Succinic acid, 2H4",41944796,Diatom
211215_Poo_TruePooDiatoms_Full2,"Succinic acid, 2H4",40916924,Diatom
211215_Poo_TruePooDiatoms_Full3,"Succinic acid, 2H4",41956224,Diatom
211215_Poo_TruePooDiatoms_Half1,"Succinic acid, 2H4",17769948,Diatom
211215_Poo_TruePooDiatoms_Half2,"Succinic acid, 2H4",20735670,Diatom
211215_Poo_TruePooDiatoms_Half3,"Succinic acid, 2H4",22241370,Diatom
211215_Blk_MediaBlk_A,"Succinic acid, 2H4",29905676,Diatom
211215_Blk_MediaBlk_B,"Succinic acid, 2H4",32378936,Diatom
211215_Blk_MediaBlk_Fc,"Succinic acid, 2H4",40095844,Diatom
211215_Blk_MediaBlk_Pc55x,"Succinic acid, 2H4",31599894,Diatom
211215_Blk_MediaBlk_Z,"Succinic acid, 2H4",NA,Diatom
211215_Smp_Cy_A,"Succinic acid, 2H4",32285408,Diatom
211215_Smp_Cy_B,"Succinic acid, 2H4",36102992,Diatom
211215_Smp_Cy_C,"Succinic acid, 2H4",44419292,Diatom
211215_Smp_Fc_A,"Succinic acid, 2H4",42808428,Diatom
211215_Smp_Fc_B,"Succinic acid, 2H4",58331204,Diatom
211215_Smp_Fc_C,"Succinic acid, 2H4",43988212,Diatom
211215_Smp_Np_A,"Succinic acid, 2H4",52700892,Diatom
211215_Smp_Np_C,"Succinic acid, 2H4",61437476,Diatom
211215_Smp_Np_F,"Succinic acid, 2H4",32565822,Diatom
211215_Smp_Pc55x_A,"Succinic acid, 2H4",33429952,Diatom
211215_Smp_Pc55x_B,"Succinic acid, 2H4",29561926,Diatom
211215_Smp_Pc55x_C,"Succinic acid, 2H4",32939278,Diatom
211215_Smp_Pt_C,"Succinic acid, 2H4",31724758,Diatom
211215_Smp_Pt_F,"Succinic acid, 2H4",51739576,Diatom
211215_Smp_To_A,"Succinic acid, 2H4",32729122,Diatom
211215_Smp_To_B,"Succinic acid, 2H4",32703614,Diatom
211215_Smp_To_C,"Succinic acid, 2H4",40985204,Diatom
211215_Smp_Tp_A,"Succinic acid, 2H4",58418264,Diatom
211215_Smp_Tp_E,"Succinic acid, 2H4",53219512,Diatom
211215_Smp_Tp_F,"Succinic acid, 2H4",54036456,Diatom
211215_Poo_TruePooDiatoms_Full1,"Isethionic acid, 13C2",29917732,Diatom
211215_Poo_TruePooDiatoms_Full2,"Isethionic acid, 13C2",31533926,Diatom
211215_Poo_TruePooDiatoms_Full3,"Isethionic acid, 13C2",34918248,Diatom
211215_Poo_TruePooDiatoms_Half1,"Isethionic acid, 13C2",18861826,Diatom
211215_Poo_TruePooDiatoms_Half2,"Isethionic acid, 13C2",19510212,Diatom
211215_Poo_TruePooDiatoms_Half3,"Isethionic acid, 13C2",22185444,Diatom
211215_Blk_MediaBlk_A,"Isethionic acid, 13C2",43817272,Diatom
211215_Blk_MediaBlk_B,"Isethionic acid, 13C2",66038216,Diatom
211215_Blk_MediaBlk_Fc,"Isethionic acid, 13C2",16653030,Diatom
211215_Blk_MediaBlk_Pc55x,"Isethionic acid, 13C2",33302048,Diatom
211215_Blk_MediaBlk_Z,"Isethionic acid, 13C2",0,Diatom
211215_Smp_Cy_A,"Isethionic acid, 13C2",23522624,Diatom
211215_Smp_Cy_B,"Isethionic acid, 13C2",28142938,Diatom
211215_Smp_Cy_C,"Isethionic acid, 13C2",25501812,Diatom
