Name,SampID,Vol_L,umol.in.vial.ave,nM.in.smp,nM_C,nM_N,nM_S
Homarine,170706_Smp_S5E28D15_B,10,4.291864193937692,0.34334913551501534,2.4034439486051076,0.34334913551501534,NA
Homarine,170706_Smp_S5E28D15_C,10,5.247037615232114,0.4197630092185691,2.938341064529984,0.4197630092185691,NA
Homarine,170706_Smp_S5E28D15_Ds,9.5,3.7644350337780033,0.31700505547604235,2.2190353883322964,0.31700505547604235,NA
Homarine,170706_Smp_S6E37D15_A,10,7.843554305378247,0.6274843444302598,4.392390411011819,0.6274843444302598,NA
Homarine,170706_Smp_S6E37D15_B,10,5.787293103936591,0.46298344831492727,3.240884138204491,0.46298344831492727,NA
Homarine,170706_Smp_S6E37D15_C,10,5.0020873943858994,0.40016699155087193,2.8011689408561034,0.40016699155087193,NA
Homarine,170706_Smp_S6E37D15_Ds,8.5,1.2894698925847654,0.12136187224327204,0.8495331057029043,0.12136187224327204,NA
Homoserine Betaine (tentative),170706_Smp_S3E15D15_A,10,0.3830799956225376,0.030646399649803,0.214524797548621,0.030646399649803,NA
Homoserine Betaine (tentative),170706_Smp_S3E15D15_B,10,0.2585243880085072,0.02068195104068057,0.144773657284764,0.02068195104068057,NA
Homoserine Betaine (tentative),170706_Smp_S3E15D15_C,10,0.3698064099384648,0.02958451279507719,0.20709158956554033,0.02958451279507719,NA
Homoserine Betaine (tentative),170706_Smp_S3E15E15_Ds,10,0.13313728080235074,0.01065098246418806,0.07455687724931642,0.01065098246418806,NA
Homoserine Betaine (tentative),170706_Smp_S4E16D15_A,10,0.14815732097346043,0.011852585677876833,0.08296809974513783,0.011852585677876833,NA
Homoserine Betaine (tentative),170706_Smp_S4E16D15_B,10,0.21220647347015373,0.016976517877612295,0.11883562514328606,0.016976517877612295,NA
Homoserine Betaine (tentative),170706_Smp_S4E16D15_C,10,0.12561070413397799,0.01004885633071824,0.07034199431502768,0.01004885633071824,NA
Homoserine Betaine (tentative),170706_Smp_S4E16D15_Ds,10,0.10151961837156373,0.008121569469725098,0.05685098628807568,0.008121569469725098,NA
Homoserine Betaine (tentative),170706_Smp_S5E28D15_A,10,0.31599139308796387,0.025279311447037107,0.17695518012925976,0.025279311447037107,NA
Homoserine Betaine (tentative),170706_Smp_S5E28D15_B,10,0.28244647480516827,0.022595717984413462,0.15817002589089424,0.022595717984413462,NA
Homoserine Betaine (tentative),170706_Smp_S5E28D15_C,10,0.4252841095550082,0.034022728764400656,0.2381591013508046,0.034022728764400656,NA
Homoserine Betaine (tentative),170706_Smp_S5E28D15_Ds,9.5,0.15925549982463727,0.013410989458916823,0.09387692621241776,0.013410989458916823,NA
Homoserine Betaine (tentative),170706_Smp_S6E37D15_A,10,1.416232849449952,0.11329862795599616,0.793090395691973,0.11329862795599616,NA
Homoserine Betaine (tentative),170706_Smp_S6E37D15_B,10,1.0988366544367785,0.08790693235494226,0.6153485264845958,0.08790693235494226,NA
Homoserine Betaine (tentative),170706_Smp_S6E37D15_C,10,0.8903080680260372,0.07122464544208298,0.4985725180945809,0.07122464544208298,NA
Homoserine Betaine (tentative),170706_Smp_S6E37D15_Ds,8.5,0.5188287866551805,0.04883094462636993,0.3418166123845895,0.04883094462636993,NA
Hydroxyisoleucine,170706_Smp_S3E15D15_A,10,4.553395467443167,0.3642716373954534,2.1856298243727204,0.3642716373954534,NA
Hydroxyisoleucine,170706_Smp_S3E15D15_B,10,2.647776716070674,0.21182213728565388,1.2709328237139232,0.21182213728565388,NA
Hydroxyisoleucine,170706_Smp_S3E15D15_C,10,4.572898724083924,0.3658318979267139,2.1949913875602833,0.3658318979267139,NA
Hydroxyisoleucine,170706_Smp_S3E15E15_Ds,10,2.1605060321970004,0.17284048257576,1.03704289545456,0.17284048257576,NA
Hydroxyisoleucine,170706_Smp_S4E16D15_A,10,1.980476961829364,0.1584381569463491,0.9506289416780946,0.1584381569463491,NA
Hydroxyisoleucine,170706_Smp_S4E16D15_B,10,2.894107151890403,0.23152857215123224,1.3891714329073934,0.23152857215123224,NA
Hydroxyisoleucine,170706_Smp_S4E16D15_C,10,1.8528291594674073,0.14822633275739258,0.8893579965443554,0.14822633275739258,NA
Hydroxyisoleucine,170706_Smp_S4E16D15_Ds,10,1.8441619707192585,0.14753295765754068,0.885197745945244,0.14753295765754068,NA
Hydroxyisoleucine,170706_Smp_S5E28D15_A,10,1.6909093451241017,0.13527274760992813,0.8116364856595688,0.13527274760992813,NA
Hydroxyisoleucine,170706_Smp_S5E28D15_B,10,1.6145722942858547,0.12916578354286837,0.7749947012572103,0.12916578354286837,NA
Hydroxyisoleucine,170706_Smp_S5E28D15_C,10,1.883517992603005,0.15068143940824041,0.9040886364494425,0.15068143940824041,NA
Hydroxyisoleucine,170706_Smp_S5E28D15_Ds,9.5,1.38975849805638,0.11703229457316883,0.702193767439013,0.11703229457316883,NA
Hydroxyisoleucine,170706_Smp_S6E37D15_A,10,22.389436739762623,1.7911549391810098,10.746929635086058,1.7911549391810098,NA
Hydroxyisoleucine,170706_Smp_S6E37D15_B,10,18.157985278773253,1.45263882230186,8.71583293381116,1.45263882230186,NA
Hydroxyisoleucine,170706_Smp_S6E37D15_C,10,14.688654110734396,1.1750923288587516,7.0505539731525095,1.1750923288587516,NA
Hydroxyisoleucine,170706_Smp_S6E37D15_Ds,8.5,6.058348279296612,0.5701974851102694,3.421184910661616,0.5701974851102694,NA
L-Arginine,170706_Smp_S3E15D15_A,10,0.13493164737647,0.0107945317901176,0.0647671907407056,0.0431781271604704,NA
L-Arginine,170706_Smp_S3E15D15_B,10,0.10091454725754083,0.008073163780603267,0.048438982683619604,0.03229265512241307,NA
L-Arginine,170706_Smp_S3E15D15_C,10,0.11602240514650891,0.009281792411720712,0.055690754470324275,0.03712716964688285,NA
L-Arginine,170706_Smp_S3E15E15_Ds,10,0.027904265446989415,0.002232341235759153,0.013394047414554919,0.008929364943036613,NA
L-Arginine,170706_Smp_S4E16D15_A,10,0.07720717682281389,0.006176574145825111,0.037059444874950664,0.024706296583300445,NA
L-Arginine,170706_Smp_S4E16D15_B,10,0.10086536972101302,0.008069229577681043,0.048415377466086255,0.03227691831072417,NA
L-Arginine,170706_Smp_S4E16D15_C,10,0.08590261801015273,0.006872209440812219,0.04123325664487332,0.027488837763248876,NA
L-Arginine,170706_Smp_S4E16D15_Ds,10,0.03231531314965904,0.002585225051972723,0.015511350311836338,0.010340900207890892,NA
L-Arginine,170706_Smp_S5E28D15_A,10,0.10943939572147239,0.008755151657717791,0.05253090994630674,0.035020606630871164,NA
L-Arginine,170706_Smp_S5E28D15_B,10,0.1385088688020351,0.011080709504162808,0.06648425702497684,0.04432283801665123,NA
L-Arginine,170706_Smp_S5E28D15_C,10,0.47302393945347343,0.03784191515627787,0.22705149093766722,0.15136766062511148,NA
L-Arginine,170706_Smp_S5E28D15_Ds,9.5,0.05436671950440157,0.004578250063528552,0.02746950038117131,0.018313000254114208,NA
L-Arginine,170706_Smp_S6E37D15_A,10,2.833260201493981,0.22666081611951852,1.3599648967171112,0.9066432644780741,NA
L-Arginine,170706_Smp_S6E37D15_B,10,3.8671178416055114,0.3093694273284409,1.8562165639706456,1.2374777093137637,NA
L-Arginine,170706_Smp_S6E37D15_C,10,3.9926672447016633,0.31941337957613314,1.9164802774567988,1.2776535183045326,NA
L-Arginine,170706_Smp_S6E37D15_Ds,8.5,0.16079225410806255,0.0151333886219353,0.0908003317316118,0.0605335544877412,NA
L-Asparagine,170706_Smp_S3E15D15_A,10,0.09131319184269407,0.0073050553474155264,0.029220221389662106,0.014610110694831053,NA
L-Asparagine,170706_Smp_S3E15D15_B,10,0.05414922492152263,0.00433193799372181,0.01732775197488724,0.00866387598744362,NA
L-Asparagine,170706_Smp_S3E15D15_C,10,0.05833700436985209,0.004666960349588167,0.018667841398352668,0.009333920699176334,NA
L-Asparagine,170706_Smp_S3E15E15_Ds,10,0.028875192775543457,0.0023100154220434765,0.009240061688173906,0.004620030844086953,NA
L-Asparagine,170706_Smp_S4E16D15_A,10,0.04947071155742537,0.0039576569245940284,0.015830627698376114,0.007915313849188057,NA
L-Asparagine,170706_Smp_S4E16D15_B,10,0.07139015424909648,0.005711212339927718,0.022844849359710873,0.011422424679855436,NA
L-Asparagine,170706_Smp_S4E16D15_C,10,0.05279171631985595,0.004223337305588476,0.016893349222353905,0.008446674611176952,NA
L-Asparagine,170706_Smp_S4E16D15_Ds,10,0.03802150227122991,0.003041720181698393,0.012166880726793571,0.006083440363396786,NA
L-Asparagine,170706_Smp_S5E28D15_A,10,0.05152351776538145,0.004121881421230517,0.016487525684922066,0.008243762842461033,NA
L-Asparagine,170706_Smp_S5E28D15_B,10,0.05853965269312786,0.004683172215450228,0.018732688861800913,0.009366344430900456,NA
L-Asparagine,170706_Smp_S5E28D15_C,10,0.15604655038800733,0.012483724031040585,0.04993489612416234,0.02496744806208117,NA
L-Asparagine,170706_Smp_S5E28D15_Ds,9.5,0.030336040946385055,0.0025546139744324257,0.010218455897729703,0.005109227948864851,NA
L-Asparagine,170706_Smp_S6E37D15_A,10,0.8053088813261032,0.06442471050608825,0.257698842024353,0.1288494210121765,NA
L-Asparagine,170706_Smp_S6E37D15_B,10,0.7168836269767084,0.05735069015813667,0.2294027606325467,0.11470138031627335,NA
L-Asparagine,170706_Smp_S6E37D15_C,10,0.7072151679825556,0.05657721343860443,0.22630885375441773,0.11315442687720886,NA
L-Asparagine,170706_Smp_S6E37D15_Ds,8.5,0.16230990274146023,0.015276226140372724,0.0611049045614909,0.03055245228074545,NA
L-Aspartic acid,170706_Smp_S3E15D15_A,10,0.4765484873173869,0.03812387898539095,0.1524955159415638,0.03812387898539095,NA
L-Aspartic acid,170706_Smp_S3E15D15_B,10,0.3092268144706588,0.024738145157652703,0.09895258063061081,0.024738145157652703,NA
L-Aspartic acid,170706_Smp_S3E15D15_C,10,0.3497114236826714,0.027976913894613712,0.11190765557845485,0.027976913894613712,NA
L-Aspartic acid,170706_Smp_S3E15E15_Ds,10,0.25783299659027376,0.020626639727221903,0.08250655890888761,0.020626639727221903,NA
L-Aspartic acid,170706_Smp_S4E16D15_A,10,0.15074446420507706,0.012059557136406164,0.04823822854562466,0.012059557136406164,NA
L-Aspartic acid,170706_Smp_S4E16D15_B,10,0.20866871369935253,0.016693497095948202,0.06677398838379281,0.016693497095948202,NA
L-Aspartic acid,170706_Smp_S4E16D15_C,10,0.11667072914672177,0.009333658331737741,0.037334633326950965,0.009333658331737741,NA
L-Aspartic acid,170706_Smp_S4E16D15_Ds,10,0.1480813023227219,0.011846504185817753,0.04738601674327101,0.011846504185817753,NA
L-Aspartic acid,170706_Smp_S5E28D15_A,10,0.09632441864448701,0.007705953491558961,0.030823813966235843,0.007705953491558961,NA
L-Aspartic acid,170706_Smp_S5E28D15_B,10,0.07147290502916326,0.005717832402333061,0.022871329609332244,0.005717832402333061,NA
L-Aspartic acid,170706_Smp_S5E28D15_C,10,0.4181753066805039,0.03345402453444031,0.13381609813776124,0.03345402453444031,NA
L-Aspartic acid,170706_Smp_S5E28D15_Ds,9.5,0.06323339447309725,0.005324917429313452,0.02129966971725381,0.005324917429313452,NA
L-Aspartic acid,170706_Smp_S6E37D15_A,10,1.0673921441753522,0.08539137153402816,0.34156548613611265,0.08539137153402816,NA
L-Aspartic acid,170706_Smp_S6E37D15_B,10,0.9431965884130477,0.07545572707304381,0.30182290829217523,0.07545572707304381,NA
L-Aspartic acid,170706_Smp_S6E37D15_C,10,0.8435036122223527,0.0674802889777882,0.2699211559111528,0.0674802889777882,NA
L-Aspartic acid,170706_Smp_S6E37D15_Ds,8.5,0.19624063085346238,0.018469706433267046,0.07387882573306818,0.018469706433267046,NA
L-Glutamic acid,170706_Smp_S3E15D15_A,10,2.812194829804213,0.22497558638433707,1.1248779319216853,0.22497558638433707,NA
L-Glutamic acid,170706_Smp_S3E15D15_B,10,1.858890946477929,0.1487112757182343,0.7435563785911715,0.1487112757182343,NA
L-Glutamic acid,170706_Smp_S3E15D15_C,10,2.3787496153208445,0.19029996922566755,0.9514998461283377,0.19029996922566755,NA
L-Glutamic acid,170706_Smp_S3E15E15_Ds,10,1.3294413219974377,0.10635530575979502,0.5317765287989751,0.10635530575979502,NA
L-Glutamic acid,170706_Smp_S4E16D15_A,10,1.5683871946926407,0.12547097557541126,0.6273548778770563,0.12547097557541126,NA
L-Glutamic acid,170706_Smp_S4E16D15_B,10,2.064158253496784,0.16513266027974272,0.8256633013987136,0.16513266027974272,NA
L-Glutamic acid,170706_Smp_S4E16D15_C,10,1.4649671503780075,0.11719737203024061,0.585986860151203,0.11719737203024061,NA
L-Glutamic acid,170706_Smp_S4E16D15_Ds,10,1.9944967252031176,0.15955973801624942,0.7977986900812472,0.15955973801624942,NA
L-Glutamic acid,170706_Smp_S5E28D15_A,10,2.4336595086917656,0.19469276069534125,0.9734638034767062,0.19469276069534125,NA
L-Glutamic acid,170706_Smp_S5E28D15_B,10,2.5023326831124946,0.2001866146489995,1.0009330732449975,0.2001866146489995,NA
L-Glutamic acid,170706_Smp_S5E28D15_C,10,5.602555592983377,0.4482044474386701,2.2410222371933504,0.4482044474386701,NA
L-Glutamic acid,170706_Smp_S5E28D15_Ds,9.5,2.908716004898957,0.24494450567570158,1.224722528378508,0.24494450567570158,NA
L-Glutamic acid,170706_Smp_S6E37D15_A,10,10.966846503035345,0.8773477202428275,4.386738601214137,0.8773477202428275,NA
L-Glutamic acid,170706_Smp_S6E37D15_B,10,9.17071556364698,0.7336572450917582,3.6682862254587913,0.7336572450917582,NA
L-Glutamic acid,170706_Smp_S6E37D15_C,10,6.057145701926801,0.4845716561541441,2.4228582807707206,0.4845716561541441,NA
L-Glutamic acid,170706_Smp_S6E37D15_Ds,8.5,5.202510926076507,0.4896480871601418,2.448240435800709,0.4896480871601418,NA
L-Glutamine,170706_Smp_S3E15D15_A,10,1.7958871554515623,0.14367097243612498,0.7183548621806248,0.28734194487224995,NA
L-Glutamine,170706_Smp_S3E15D15_B,10,1.7048833801936947,0.13639067041549557,0.6819533520774779,0.27278134083099115,NA
L-Glutamine,170706_Smp_S3E15D15_C,10,1.210228685342778,0.09681829482742225,0.4840914741371113,0.1936365896548445,NA
L-Glutamine,170706_Smp_S3E15E15_Ds,10,1.5640602009553641,0.1251248160764291,0.6256240803821456,0.2502496321528582,NA
L-Glutamine,170706_Smp_S4E16D15_A,10,0.9524953048103196,0.07619962438482555,0.38099812192412774,0.1523992487696511,NA
L-Glutamine,170706_Smp_S4E16D15_B,10,0.9829126371531413,0.07863301097225128,0.3931650548612564,0.15726602194450257,NA
L-Glutamine,170706_Smp_S4E16D15_C,10,0.734845377650292,0.05878763021202335,0.2939381510601168,0.1175752604240467,NA
L-Glutamine,170706_Smp_S4E16D15_Ds,10,1.0696649990040565,0.08557319992032451,0.4278659996016226,0.17114639984064903,NA
L-Glutamine,170706_Smp_S5E28D15_A,10,0.3297916701423733,0.026383333611389864,0.13191666805694932,0.05276666722277973,NA
L-Glutamine,170706_Smp_S5E28D15_B,10,0.26426145401602996,0.021140916321282396,0.10570458160641198,0.04228183264256479,NA
L-Glutamine,170706_Smp_S5E28D15_C,10,0.6518671136169676,0.052149369089357404,0.260746845446787,0.10429873817871481,NA
L-Glutamine,170706_Smp_S5E28D15_Ds,9.5,0.2082017362754192,0.01753277779161425,0.08766388895807124,0.0350655555832285,NA
L-Glutamine,170706_Smp_S6E37D15_A,10,3.4087878843611192,0.2727030307488895,1.3635151537444476,0.545406061497779,NA
L-Glutamine,170706_Smp_S6E37D15_B,10,3.489841338425755,0.2791873070740604,1.3959365353703022,0.5583746141481208,NA
L-Glutamine,170706_Smp_S6E37D15_C,10,3.310225459198589,0.2648180367358871,1.3240901836794357,0.5296360734717742,NA
L-Glutamine,170706_Smp_S6E37D15_Ds,8.5,0.49581241433331963,0.046664697819606554,0.23332348909803277,0.09332939563921311,NA
L-Lysine,170706_Smp_S3E15D15_A,10,0.28084237595490824,0.02246739007639266,0.13480434045835596,0.04493478015278532,NA
L-Lysine,170706_Smp_S3E15D15_B,10,0.16026750743283485,0.012821400594626787,0.07692840356776072,0.025642801189253574,NA
L-Lysine,170706_Smp_S3E15D15_C,10,0.280721177924146,0.02245769423393168,0.13474616540359008,0.04491538846786336,NA
L-Lysine,170706_Smp_S3E15E15_Ds,10,0.1379469174068174,0.011035753392545389,0.06621452035527234,0.022071506785090778,NA
L-Lysine,170706_Smp_S4E16D15_A,10,0.16588888213832798,0.013271110571066239,0.07962666342639743,0.026542221142132477,NA
L-Lysine,170706_Smp_S4E16D15_B,10,0.2505816118971403,0.020046528951771222,0.12027917371062732,0.040093057903542444,NA
L-Lysine,170706_Smp_S4E16D15_C,10,0.21634189094419665,0.01730735127553573,0.10384410765321439,0.03461470255107146,NA
L-Lysine,170706_Smp_S4E16D15_Ds,10,0.09480694668663574,0.007584555734930858,0.04550733440958515,0.015169111469861716,NA
L-Lysine,170706_Smp_S5E28D15_A,10,0.3057410496188956,0.024459283969511646,0.14675570381706987,0.04891856793902329,NA
L-Lysine,170706_Smp_S5E28D15_B,10,0.29685229521523104,0.023748183617218487,0.14248910170331092,0.047496367234436974,NA
L-Lysine,170706_Smp_S5E28D15_C,10,0.6678130706175582,0.05342504564940466,0.320550273896428,0.10685009129880932,NA
L-Lysine,170706_Smp_S5E28D15_Ds,9.5,0.27378933177127784,0.023055943728107604,0.13833566236864564,0.04611188745621521,NA
L-Lysine,170706_Smp_S6E37D15_A,10,3.858171562157631,0.30865372497261045,1.8519223498356627,0.6173074499452209,NA
L-Lysine,170706_Smp_S6E37D15_B,10,6.022101944319583,0.4817681555455666,2.8906089332733997,0.9635363110911332,NA
L-Lysine,170706_Smp_S6E37D15_C,10,6.592240187916028,0.5273792150332822,3.1642752901996936,1.0547584300665644,NA
L-Lysine,170706_Smp_S6E37D15_Ds,8.5,0.4104330155522295,0.03862898969903336,0.23177393819420017,0.07725797939806672,NA
L-Serine,170706_Smp_S3E15D15_A,10,0.03121866956215798,0.0024974935649726385,0.007492480694917916,0.0024974935649726385,NA
L-Serine,170706_Smp_S3E15D15_B,10,0.03044474258656914,0.0024355794069255312,0.007306738220776593,0.0024355794069255312,NA
L-Serine,170706_Smp_S3E15D15_C,10,0.01728557189895918,0.0013828457519167341,0.004148537255750202,0.0013828457519167341,NA
L-Serine,170706_Smp_S3E15E15_Ds,10,0.009331893111164327,7.465514488931462e-4,0.0022396543466794384,7.465514488931462e-4,NA
L-Serine,170706_Smp_S4E16D15_A,10,0.015442441248673083,0.0012353952998938465,0.0037061858996815396,0.0012353952998938465,NA
L-Serine,170706_Smp_S4E16D15_B,10,0.024236616041024728,0.001938929283281978,0.0058167878498459336,0.001938929283281978,NA
L-Serine,170706_Smp_S4E16D15_C,10,0.010916321139649524,8.733056911719619e-4,0.0026199170735158855,8.733056911719619e-4,NA
L-Serine,170706_Smp_S4E16D15_Ds,10,0.004028222347673481,3.222577878138784e-4,9.667733634416353e-4,3.222577878138784e-4,NA
L-Serine,170706_Smp_S5E28D15_A,10,0.02032012813298342,0.0016256102506386734,0.00487683075191602,0.0016256102506386734,NA
L-Serine,170706_Smp_S5E28D15_B,10,0.02871497400982519,0.002297197920786015,0.006891593762358045,0.002297197920786015,NA
L-Serine,170706_Smp_S5E28D15_C,10,0.08173855959823643,0.006539084767858914,0.01961725430357674,0.006539084767858914,NA
L-Serine,170706_Smp_S5E28D15_Ds,9.5,0.01229921537033839,0.0010357233996074434,0.0031071701988223304,0.0010357233996074434,NA
L-Serine,170706_Smp_S6E37D15_A,10,0.3053817794204705,0.02443054235363764,0.07329162706091291,0.02443054235363764,NA
L-Serine,170706_Smp_S6E37D15_B,10,0.39616033472599227,0.031692826778079386,0.09507848033423816,0.031692826778079386,NA
L-Serine,170706_Smp_S6E37D15_C,10,0.7220654303445571,0.057765234427564566,0.1732957032826937,0.057765234427564566,NA
L-Serine,170706_Smp_S6E37D15_Ds,8.5,0.05991173783771688,0.005638751796491001,0.016916255389473,0.005638751796491001,NA
L-Threonine,170706_Smp_S3E15D15_A,10,0.03352560221563508,0.0026820481772508063,0.010728192709003225,0.0026820481772508063,NA
L-Threonine,170706_Smp_S3E15D15_B,10,0.018906276185767058,0.0015125020948613646,0.0060500083794454585,0.0015125020948613646,NA
L-Threonine,170706_Smp_S3E15D15_C,10,0.01439895152247124,0.001151916121797699,0.004607664487190796,0.001151916121797699,NA
L-Threonine,170706_Smp_S3E15E15_Ds,10,0.010456562131367694,8.365249705094154e-4,0.0033460998820376616,8.365249705094154e-4,NA
L-Threonine,170706_Smp_S4E16D15_A,10,0.016922074206311803,0.0013537659365049442,0.005415063746019777,0.0013537659365049442,NA
L-Threonine,170706_Smp_S4E16D15_B,10,0.04702940038901815,0.003762352031121452,0.015049408124485807,0.003762352031121452,NA
L-Threonine,170706_Smp_S4E16D15_C,10,0.014141923165018735,0.0011313538532014987,0.004525415412805995,0.0011313538532014987,NA
L-Threonine,170706_Smp_S4E16D15_Ds,10,0.006089596075341716,4.871676860273372e-4,0.0019486707441093488,4.871676860273372e-4,NA
L-Threonine,170706_Smp_S5E28D15_A,10,0.05492028714590685,0.004393622971672548,0.01757449188669019,0.004393622971672548,NA
L-Threonine,170706_Smp_S5E28D15_B,10,0.08691542793235568,0.006953234234588455,0.02781293693835382,0.006953234234588455,NA
L-Threonine,170706_Smp_S5E28D15_C,10,0.056727126106242455,0.004538170088499396,0.018152680353997586,0.004538170088499396,NA
L-Threonine,170706_Smp_S5E28D15_Ds,9.5,0.012594721944566253,0.0010606081637529476,0.0042424326550117904,0.0010606081637529476,NA
L-Threonine,170706_Smp_S6E37D15_A,10,0.30124852328926344,0.024099881863141073,0.09639952745256429,0.024099881863141073,NA
L-Threonine,170706_Smp_S6E37D15_B,10,0.2686188208041529,0.02148950566433223,0.08595802265732892,0.02148950566433223,NA
L-Threonine,170706_Smp_S6E37D15_C,10,0.4123509659291488,0.0329880772743319,0.1319523090973276,0.0329880772743319,NA
L-Threonine,170706_Smp_S6E37D15_Ds,8.5,0.040321817833757295,0.0037949946196477453,0.015179978478590981,0.0037949946196477453,NA
L-Tyrosine,170706_Smp_S3E15D15_A,10,0.14532999124428825,0.01162639929954306,0.10463759369588754,0.01162639929954306,NA
L-Tyrosine,170706_Smp_S3E15D15_B,10,0.09564574497303463,0.007651659597842771,0.06886493638058494,0.007651659597842771,NA
L-Tyrosine,170706_Smp_S3E15D15_C,10,0.11318407916648968,0.009054726333319173,0.08149253699987256,0.009054726333319173,NA
L-Tyrosine,170706_Smp_S3E15E15_Ds,10,0.04903624529305145,0.0039228996234441154,0.03530609661099704,0.0039228996234441154,NA
L-Tyrosine,170706_Smp_S4E16D15_A,10,0.08725310384275378,0.0069802483074203015,0.06282223476678271,0.0069802483074203015,NA
L-Tyrosine,170706_Smp_S4E16D15_B,10,0.1288729640355076,0.010309837122840606,0.09278853410556545,0.010309837122840606,NA
L-Tyrosine,170706_Smp_S4E16D15_C,10,0.08753502902843988,0.007002802322275189,0.0630252209004767,0.007002802322275189,NA
L-Tyrosine,170706_Smp_S4E16D15_Ds,10,0.057617937286358965,0.004609434982908717,0.04148491484617845,0.004609434982908717,NA
L-Tyrosine,170706_Smp_S5E28D15_A,10,0.0760184942429428,0.006081479539435423,0.05473331585491881,0.006081479539435423,NA
L-Tyrosine,170706_Smp_S5E28D15_B,10,0.09233027402608039,0.007386421922086432,0.0664777972987779,0.007386421922086432,NA
L-Tyrosine,170706_Smp_S5E28D15_C,10,0.14494341908975886,0.011595473527180707,0.10435926174462637,0.011595473527180707,NA
L-Tyrosine,170706_Smp_S5E28D15_Ds,9.5,0.032292294315474764,0.0027193511002505063,0.024474159902254558,0.0027193511002505063,NA
L-Tyrosine,170706_Smp_S6E37D15_A,10,1.7063733542669266,0.13650986834135412,1.228588815072187,0.13650986834135412,NA
L-Tyrosine,170706_Smp_S6E37D15_B,10,1.8703812656526237,0.1496305012522099,1.346674511269889,0.1496305012522099,NA
L-Tyrosine,170706_Smp_S6E37D15_C,10,1.9256112573257869,0.15404890058606296,1.3864401052745667,0.15404890058606296,NA
L-Tyrosine,170706_Smp_S6E37D15_Ds,8.5,0.2780651210375919,0.026170834921185118,0.23553751429066605,0.026170834921185118,NA
Proline betaine,170706_Smp_S3E15D15_A,10,0.11141728154876734,0.008913382523901387,0.06239367766730971,0.008913382523901387,NA
Proline betaine,170706_Smp_S3E15D15_B,10,0.05847584176086272,0.004678067340869017,0.03274647138608312,0.004678067340869017,NA
Proline betaine,170706_Smp_S3E15D15_C,10,0.0890007617403506,0.007120060939228047,0.04984042657459633,0.007120060939228047,NA
Proline betaine,170706_Smp_S3E15E15_Ds,10,0.04469073594011543,0.003575258875209234,0.02502681212646464,0.003575258875209234,NA
Proline betaine,170706_Smp_S4E16D15_A,10,0.05566638762373267,0.004453311009898614,0.031173177069290296,0.004453311009898614,NA
Proline betaine,170706_Smp_S4E16D15_B,10,0.08060152418925103,0.006448121935140082,0.04513685354598057,0.006448121935140082,NA
Proline betaine,170706_Smp_S4E16D15_C,10,0.05497385745650555,0.004397908596520443,0.030785360175643102,0.004397908596520443,NA
Proline betaine,170706_Smp_S4E16D15_Ds,10,0.043258852740785295,0.0034607082192628234,0.024224957534839765,0.0034607082192628234,NA
Proline betaine,170706_Smp_S5E28D15_A,10,0.03178069184129321,0.0025424553473034567,0.017797187431124198,0.0025424553473034567,NA
Proline betaine,170706_Smp_S5E28D15_B,10,0.03264914315546435,0.0026119314524371477,0.018283520167060033,0.0026119314524371477,NA
Proline betaine,170706_Smp_S5E28D15_C,10,0.04209371697129795,0.0033674973577038354,0.023572481503926847,0.0033674973577038354,NA
Proline betaine,170706_Smp_S5E28D15_Ds,9.5,0.02751892957854205,0.002317383543456172,0.016221684804193205,0.002317383543456172,NA
Proline betaine,170706_Smp_S6E37D15_A,10,0.34623115772617363,0.027698492618093887,0.19388944832665722,0.027698492618093887,NA
Proline betaine,170706_Smp_S6E37D15_B,10,0.2526617920626843,0.02021294336501474,0.14149060355510318,0.02021294336501474,NA
Proline betaine,170706_Smp_S6E37D15_C,10,0.22464824103708417,0.017971859282966733,0.12580301498076712,0.017971859282966733,NA
Proline betaine,170706_Smp_S6E37D15_Ds,8.5,0.08405128832846664,0.007910709489738038,0.05537496642816627,0.007910709489738038,NA
Sarcosine,170706_Smp_S3E15D15_A,10,0.03855266240529775,0.00308421299242382,0.00925263897727146,0.00308421299242382,NA
Sarcosine,170706_Smp_S3E15D15_B,10,0.03346108739738335,0.0026768869917906677,0.008030660975372004,0.0026768869917906677,NA
Sarcosine,170706_Smp_S3E15D15_C,10,0.029948356290909414,0.002395868503272753,0.007187605509818259,0.002395868503272753,NA
Sarcosine,170706_Smp_S3E15E15_Ds,10,0.0020731625679647676,1.658530054371814e-4,4.975590163115442e-4,1.658530054371814e-4,NA
Sarcosine,170706_Smp_S4E16D15_A,10,0.01958972093070392,0.0015671776744563134,0.00470153302336894,0.0015671776744563134,NA
Sarcosine,170706_Smp_S4E16D15_B,10,0.01746353372398563,0.0013970826979188508,0.004191248093756553,0.0013970826979188508,NA
Sarcosine,170706_Smp_S4E16D15_C,10,0.021921071150333187,0.0017536856920266548,0.005261057076079965,0.0017536856920266548,NA
Sarcosine,170706_Smp_S4E16D15_Ds,10,0.00540024695442256,4.3201975635380474e-4,0.0012960592690614142,4.3201975635380474e-4,NA
Sarcosine,170706_Smp_S5E28D15_A,10,0.016938932545138983,0.0013551146036111185,0.004065343810833355,0.0013551146036111185,NA
Sarcosine,170706_Smp_S5E28D15_B,10,0.010436095687996761,8.34887655039741e-4,0.0025046629651192228,8.34887655039741e-4,NA
